#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
Marvel Super Heroes vs. Street Fighter (USA);Marvel Super Heroes vs. Street Fighter (USA);Sony PlayStation;;2000;Capcom;Fighter;2;;;;;;;;
Marvel vs. Capcom - Clash of Super Heroes (USA);Marvel vs. Capcom - Clash of Super Heroes (USA);Sony PlayStation;;1999;Capcom;Fighter;2;;;;;;;;
Mary King's Riding Star (Europe);Mary King's Riding Star (Europe);Sony PlayStation;;2000;Midas Interactive Entertainment;Sports/Horse Racing;2;;;;;;;;
Mary-Kate and Ashley - Crush Course (USA);Mary-Kate and Ashley - Crush Course (USA);Sony PlayStation;;2001;Acclaim;Adventure;2;;;;;;;;
Mary-Kate and Ashley - Magical Mystery Mall (USA);Mary-Kate and Ashley - Magical Mystery Mall (USA);Sony PlayStation;;2000;Acclaim;Adventure;1;;;;;;;;
Mary-Kate and Ashley - Winners Circle (USA);Mary-Kate and Ashley - Winners Circle (USA);Sony PlayStation;;2001;Acclaim;Action;2;;;;;;;;
Mass Destruction (USA);Mass Destruction (USA);Sony PlayStation;;1997;ASC Games;Action;1;;;;;;;;
Master of Monsters - Disciples of Gaia (USA);Master of Monsters - Disciples of Gaia (USA);Sony PlayStation;;1998;ASCII Entertainment;Strategy;4;;;;;;;;
Mat Hoffman's Pro BMX (USA);Mat Hoffman's Pro BMX (USA);Sony PlayStation;;2001;Activision;Sports/Biking;2;;;;;;;;
Math Gallery - Collection 1 (USA);Math Gallery - Collection 1 (USA);Sony PlayStation;;1998;Lightspan;Miscellaneous;;;;;;;;;
Math Gallery - Collection 2 (USA);Math Gallery - Collection 2 (USA);Sony PlayStation;;1998;Lightspan;Miscellaneous;;;;;;;;;
Math on the Move! - Addition & Subtraction - Advanced (USA);Math on the Move! - Addition & Subtraction - Advanced (USA);Sony PlayStation;;1998;Lightspan;Miscellaneous;;;;;;;;;
Math on the Move! - Addition & Subtraction - Intermediate (USA);Math on the Move! - Addition & Subtraction - Intermediate (USA);Sony PlayStation;;1998;Lightspan;Miscellaneous;;;;;;;;;
Math on the Move! - Multiplication & Division - Advanced (USA);Math on the Move! - Multiplication & Division - Advanced (USA);Sony PlayStation;;1998;Lightspan;Miscellaneous;;;;;;;;;
Math on the Move! - Multiplication & Division - Intermediate (USA);Math on the Move! - Multiplication & Division - Intermediate (USA);Sony PlayStation;;1998;Lightspan;Miscellaneous;;;;;;;;;
Maximum Force (USA);Maximum Force (USA);Sony PlayStation;;1997;Midway;Gun;2;;;;;;;;
MechWarrior 2 - 31st Century Combat (USA);MechWarrior 2 - 31st Century Combat (USA);Sony PlayStation;;1997;Activision;Shooter;1;;;;;;;;
Medal of Honor (USA);Medal of Honor (USA);Sony PlayStation;;1999;Electronic Arts;Shooter;2;;;;;;;;
Medal of Honor - Underground (USA);Medal of Honor - Underground (USA);Sony PlayStation;;2000;Electronic Arts;Shooter;2;;;;;;;;
MediEvil (USA);MediEvil (USA);Sony PlayStation;;1998;SCEA;Adventure;1;;;;;;;;
MediEvil II (USA);MediEvil II (USA);Sony PlayStation;;2000;SCEA;Adventure;1;;;;;;;;
Mega Man 8 (USA);Mega Man 8 (USA);Sony PlayStation;;1997;Capcom;Platform;1;;;;;;;;
Mega Man Legends (USA);Mega Man Legends (USA);Sony PlayStation;;1998;Capcom;Adventure;1;;;;;;;;
Mega Man Legends 2 (USA);Mega Man Legends 2 (USA);Sony PlayStation;;2000;Capcom;Adventure;1;;;;;;;;
Mega Man X3 (Europe);Mega Man X3 (Europe);Sony PlayStation;;1997;Capcom;Platform;1;;;;;;;;
Mega Man X4 (USA);Mega Man X4 (USA);Sony PlayStation;;1997;Capcom;Platform;1;;;;;;;;
Mega Man X5 (USA);Mega Man X5 (USA);Sony PlayStation;;2001;Capcom;Platform;1;;;;;;;;
Mega Man X6 (USA);Mega Man X6 (USA);Sony PlayStation;;2001;Capcom;Platform;1;;;;;;;;
Megaman - Battle & Chase (Europe);Megaman - Battle & Chase (Europe);Sony PlayStation;;1998;Capcom;Driving;2;;;;;;;;
Men in Black - The Game (Europe);Men in Black - The Game (Europe);Sony PlayStation;;1998;Gremlin Interactive;Action;1;;;;;;;;
Men in Black - The Series - Crashdown (USA);Men in Black - The Series - Crashdown (USA);Sony PlayStation;;2001;Infogrames;Action;1;;;;;;;;
Metal Gear Solid (USA) (Disc 1);Metal Gear Solid (USA) (Disc 1);Sony PlayStation;;1998;Konami;Adventure;1;;;;;;;;
Metal Gear Solid (USA) (Disc 2);Metal Gear Solid (USA) (Disc 2);Sony PlayStation;;1998;Konami;Adventure;1;;;;;;;;
Metal Gear Solid (USA) (Disc 1) (v1.1);Metal Gear Solid (USA) (Disc1) (v1.1);Sony PlayStation;;1998;Konami;Adventure;1;;;;;;;;
Metal Gear Solid (USA) (Disc 2) (v1.1);Metal Gear Solid (USA) (Disc2) (v1.1);Sony PlayStation;;1998;Konami;Adventure;1;;;;;;;;
Metal Gear Solid - VR Missions (USA);Metal Gear Solid - VR Missions (USA);Sony PlayStation;;1999;Konami;Adventure;1;;;;;;;;
Metal Slug X (USA);Metal Slug X (USA);Sony PlayStation;;2001;Agetec;Action;2;;;;;;;;
"Michael Owen's World League Soccer 99 (Europe) (En,Fr,It)";Michael Owen's World League Soccer 99 (Europe);Sony PlayStation;;1998;Eidos;Sports/Soccer;2;;;;;;;;
Michael Owen's World League Soccer 99 (Europe);Michael Owen's World League Soccer 99 (Europe);Sony PlayStation;;1998;Eidos;Sports/Soccer;2;;;;;;;;
"Michael Schumacher's Racing World Kart 2002 (Europe) (En,Fr,De,Es,It)";Michael Schumacher's Racing World Kart 2002 (Europe);Sony PlayStation;;2002;JoWooD Entertainment AG;Driving;;;;;;;;;
Michael Schumacher's Racing World Kart 2002 (Europe);Michael Schumacher's Racing World Kart 2002 (Europe);Sony PlayStation;;2002;JoWooD Entertainment AG;Driving;;;;;;;;;
Michelin Rally Masters - Race of Champions (USA);Michelin Rally Masters - Race of Champions (USA);Sony PlayStation;;2000;Infogrames;Driving;2;;;;;;;;
Mickey's Wild Adventure (Europe);Mickey's Wild Adventure (Europe);Sony PlayStation;;1996;SCEE;Platform;;;;;;;;;
Mickey's Wild Adventure (Europe) (EDC);Mickey's Wild Adventure (Europe) ;Sony PlayStation;;1996;SCEE;Platform;;;;;;;;;
Micro Machines V3 (USA);Micro Machines V3 (USA);Sony PlayStation;;1997;Midway;Driving;2;;;;;;;;
Midnight Run - Road Fighter 2 (Europe);Midnight Run - Road Fighter 2 (Europe);Sony PlayStation;;1998;Konami;Driving;1;;;;;;;;
Mighty Hits Special (Europe);Mighty Hits Special (Europe);Sony PlayStation;;1999;Altron;Gun;;;;;;;;;
"Mike Tyson Boxing (USA) (En,Fr,Es)";Mike Tyson Boxing (USA);Sony PlayStation;;2000;Codemasters;Sports/Boxing;8;;;;;;;;
Mike Tyson Boxing (USA);Mike Tyson Boxing (USA);Sony PlayStation;;2000;Codemasters;Sports/Boxing;8;;;;;;;;
"Mille Miglia (Europe) (En,Fr,De,Es,It)";Mille Miglia (Europe);Sony PlayStation;;2000;Atari;Driving;2;;;;;;;;
Mille Miglia (Europe);Mille Miglia (Europe);Sony PlayStation;;2000;Atari;Driving;2;;;;;;;;
Miracle Space Race (USA);Miracle Space Race (USA);Sony PlayStation;;2003;Mud Duck Productions;Driving;1;;;;;;;;
"Misadventures of Tron Bonne, The (USA)";"Misadventures of Tron Bonne, The (USA)";Sony PlayStation;;2000;Capcom;Action;1;;;;;;;;
Miss Spider's Tea Party (USA);Miss Spider's Tea Party (USA);Sony PlayStation;;2000;Simon & Schuster;Action;1;;;;;;;;
Missile Command (USA);Missile Command (USA);Sony PlayStation;;1999;Atari;Shooter;2;;;;;;;;
"Mission - Impossible (USA) (En,Fr,Es)";Mission - Impossible (USA);Sony PlayStation;;1999;Infogrames;Action;1;;;;;;;;
Mission - Impossible (USA);Mission - Impossible (USA);Sony PlayStation;;1999;Infogrames;Action;1;;;;;;;;
"Mission, The (Europe) (En,Fr,De,Es,It,Nl,Pt)";"Mission, The (Europe)";Sony PlayStation;;2000;Microids;Action;1;;;;;;;;
"Mission, The (Europe)";"Mission, The (Europe)";Sony PlayStation;;2000;Microids;Action;1;;;;;;;;
Mobil 1 Rally Championship (USA);Mobil 1 Rally Championship (USA);Sony PlayStation;;2000;Electronic Arts;Driving;2;;;;;;;;
Mobile Armor (USA);Mobile Armor (USA);Sony PlayStation;;2002;Agetec;Shooter;;;;;;;;;
Mobile Light Force (USA);Mobile Light Force (USA);Sony PlayStation;;2003;XS Games;Shooter;2;;;;;;;;
Mona & Moki 1 - Drive Me Wild! (USA);Mona & Moki 1 - Drive Me Wild! (USA);Sony PlayStation;;1998;Lightspan;Miscellaneous;1;;;;;;;;
Mona & Moki 2 - Drive Me Wilder! (USA);Mona & Moki 2 - Drive Me Wilder! (USA);Sony PlayStation;;1998;Lightspan;Miscellaneous;2;;;;;;;;
Monaco Grand Prix (USA);Monaco Grand Prix (USA);Sony PlayStation;;1999;Ubisoft;Driving;2;;;;;;;;
Monkey Hero (USA);Monkey Hero (USA);Sony PlayStation;;1999;Take-Two Interactive;Adventure;1;;;;;;;;
Monkey Magic (USA);Monkey Magic (USA);Sony PlayStation;;1999;SunSoft;Adventure;1;;;;;;;;
Monopoly (USA);Monopoly (USA);Sony PlayStation;;1997;Hasbro Interactive;Board Games;4;;;;;;;;
Monster Bass (USA);Monster Bass (USA);Sony PlayStation;;2002;XS Games;Sports/Fishing;1;;;;;;;;
Monster Racer (Europe);Monster Racer (Europe);Sony PlayStation;;2001;Microids;Driving;2;;;;;;;;
Monster Rancher (USA);Monster Rancher (USA);Sony PlayStation;;1997;Tecmo;Strategy;2;;;;;;;;
Monster Rancher 2 (USA);Monster Rancher 2 (USA);Sony PlayStation;;1999;Tecmo;Strategy;2;;;;;;;;
Monster Rancher Battle Card - Episode II (USA);Monster Rancher Battle Card - Episode II (USA);Sony PlayStation;;2000;Tecmo;Card Battle;1;;;;;;;;
Monster Rancher Hop-A-Bout (USA);Monster Rancher Hop-A-Bout (USA);Sony PlayStation;;2000;Tecmo;Platform;2;;;;;;;;
MonsterSeed (USA);MonsterSeed (USA);Sony PlayStation;;1999;SunSoft;Strategy;2;;;;;;;;
"Monsters, Inc. - Scream Team (USA)";"Monsters, Inc. - Scream Team (USA)";Sony PlayStation;;2001;SCEA;Action;1;;;;;;;;
Monte Carlo Games Compendium (Europe) (Disc 1);Monte Carlo Games Compendium (Europe) (Disc 1);Sony PlayStation;;2002;Midas Interactive Entertainment;Casino;2;;;;;;;;
Monte Carlo Games Compendium (Europe) (Disc 2);Monte Carlo Games Compendium (Europe) (Disc 2);Sony PlayStation;;2002;Midas Interactive Entertainment;Casino;2;;;;;;;;
"Moorhen 3 - Chicken Chase (Europe) (En,Fr,De)";Moorhen 3 - Chicken Chase (Europe);Sony PlayStation;;2002;Ubisoft;Gun;2;;;;;;;;
Moorhen 3 - Chicken Chase (Europe);Moorhen 3 - Chicken Chase (Europe);Sony PlayStation;;2002;Ubisoft;Gun;2;;;;;;;;
Moorhuhn 2 - Die Jagd geht weiter (Germany);Moorhuhn 2 - Die Jagd geht weiter (Germany);Sony PlayStation;;2000;Phenomedia;Shooter;;;;;;;;;
Moorhuhn Kart (Germany);Moorhuhn Kart (Germany);Sony PlayStation;;2003;Phenomedia;Driving;;;;;;;;;
Moorhuhn X (Germany);Moorhuhn X (Germany);Sony PlayStation;;2005;Phenomedia;Shooter;;;;;;;;;
Mort the Chicken (USA);Mort the Chicken (USA);Sony PlayStation;;2000;Crave Entertainment;Action;1;;;;;;;;
Mortal Kombat - Special Forces (USA);Mortal Kombat - Special Forces (USA);Sony PlayStation;;2000;Midway;Beat-'Em-Up;1;;;;;;;;
Mortal Kombat 3 (USA);Mortal Kombat 3 (USA);Sony PlayStation;;1995;SCEA;Fighter;2;;;;;;;;
Mortal Kombat 4 (USA);Mortal Kombat 4 (USA);Sony PlayStation;;1997;Midway;Fighter;2;;;;;;;;
Mortal Kombat Mythologies - Sub-Zero (USA);Mortal Kombat Mythologies - Sub-Zero (USA);Sony PlayStation;;1997;Midway;Beat-'Em-Up;1;;;;;;;;
Mortal Kombat Trilogy (USA);Mortal Kombat Trilogy (USA);Sony PlayStation;;1996;Midway;Fighter;2;;;;;;;;
Mortal Kombat Trilogy (USA) (v1.1);Mortal Kombat Trilogy (USA) (v1.1);Sony PlayStation;;1996;Midway;Fighter;2;;;;;;;;
"Moses - Prince of Egypt (Europe) (En,Fr,De,Nl)";Moses - Prince of Egypt (Europe);Sony PlayStation;;2000;Midas Interactive Entertainment;Action;;;;;;;;;
Moses - Prince of Egypt (Europe);Moses - Prince of Egypt (Europe);Sony PlayStation;;2000;Midas Interactive Entertainment;Action;;;;;;;;;
Moto Racer (USA);Moto Racer (USA);Sony PlayStation;;1997;Electronic Arts;Motorcycle;2;;;;;;;;
Moto Racer 2 (USA);Moto Racer 2 (USA);Sony PlayStation;;1998;Electronic Arts;Motorcycle;2;;;;;;;;
Moto Racer World Tour (USA);Moto Racer World Tour (USA);Sony PlayStation;;2000;Infogrames;Motorcycle;2;;;;;;;;
Motocross Mania (USA);Motocross Mania (USA);Sony PlayStation;;2003;Take-Two Interactive;Motorcycle;2;;;;;;;;
Motocross Mania 2 (USA);Motocross Mania 2 (USA);Sony PlayStation;;2003;Gotham Games;Motorcycle;2;;;;;;;;
Motor Mash (Europe);Motor Mash (Europe);Sony PlayStation;;1997;Ocean;Driving;2;;;;;;;;
Motor Toon Grand Prix (USA);Motor Toon Grand Prix (USA);Sony PlayStation;;1996;SCEA;Driving;1;;;;;;;;
Motorhead (USA);Motorhead (USA);Sony PlayStation;;1998;Fox Interactive;Driving;2;;;;;;;;
Mr. Driller (USA);Mr. Driller (USA);Sony PlayStation;;2000;Namco;Puzzle;1;;;;;;;;
Ms. Pac-Man - Maze Madness (USA);Ms. Pac-Man - Maze Madness (USA);Sony PlayStation;;2000;Namco;Action;1;;;;;;;;
"Mummy, The (USA)";"Mummy, The (USA)";Sony PlayStation;;2000;Konami;Adventure;1;;;;;;;;
Muppet Monster Adventure (USA);Muppet Monster Adventure (USA);Sony PlayStation;;2000;Midway;Platform;1;;;;;;;;
Muppet Race Mania (USA);Muppet Race Mania (USA);Sony PlayStation;;2000;Midway;Driving;2;;;;;;;;
Muppet RaceMania (USA);Muppet RaceMania (USA);Sony PlayStation;;2000;Midway;Driving;2;;;;;;;;
"Music - Music Creation for the PlayStation (Europe) (En,Fr,De,Es,It)";Music - Music Creation for the PlayStation (Europe);Sony PlayStation;;1998;Codemasters;Rhythm;;;;;;;;;
Music - Music Creation for the PlayStation (Europe);Music - Music Creation for the PlayStation (Europe);Sony PlayStation;;1998;Codemasters;Rhythm;;;;;;;;;
"Music 2000 (Europe) (En,Fr,De,Es,It)";Music 2000 (Europe);Sony PlayStation;;1999;Activision;Miscellaneous;1;;;;;;;;
My Disney Kitchen (USA);My Disney Kitchen (USA);Sony PlayStation;;2002;Bam Entertainment;Miscellaneous;;;;;;;;;
Myst (USA);Myst (USA);Sony PlayStation;;1996;Psygnosis;Adventure;1;;;;;;;;
N-Gen Racing (USA);N-Gen Racing (USA);Sony PlayStation;;2000;Infogrames;Flying;2;;;;;;;;
N2O - Nitrous Oxide (USA);N2O - Nitrous Oxide (USA);Sony PlayStation;;1998;Fox Interactive;Shooter;2;;;;;;;;
NASCAR 2000 (USA);NASCAR 2000 (USA);Sony PlayStation;;1999;EA Sports;Driving;2;;;;;;;;
NASCAR 2001 (USA);NASCAR 2001 (USA);Sony PlayStation;;2000;EA Sports;Driving;2;;;;;;;;
NASCAR 98 (USA);NASCAR 98 (USA);Sony PlayStation;;1997;EA Sports;Driving;2;;;;;;;;
NASCAR 98 - Collector's Edition (USA);NASCAR 98 - Collector's Edition (USA);Sony PlayStation;;1998;EA Sports;Driving;2;;;;;;;;
NASCAR 99 (USA);NASCAR 99 (USA);Sony PlayStation;;1998;EA Sports;Driving;2;;;;;;;;
NASCAR 99 Legacy (USA);NASCAR 99 Legacy (USA);Sony PlayStation;;1999;EA Sports;Driving;2;;;;;;;;
NASCAR Heat (USA);NASCAR Heat (USA);Sony PlayStation;;2000;Hasbro Interactive;Driving;2;;;;;;;;
NASCAR Racing (USA);NASCAR Racing (USA);Sony PlayStation;;1998;Sierra On-Line;Driving;1;;;;;;;;
NASCAR Rumble (USA);NASCAR Rumble (USA);Sony PlayStation;;2000;EA Sports;Driving;2;;;;;;;;
NASCAR Thunder 2002 (USA);NASCAR Thunder 2002 (USA);Sony PlayStation;;2001;EA Sports;Driving;2;;;;;;;;
NASCAR Thunder 2003 (USA);NASCAR Thunder 2003 (USA);Sony PlayStation;;2002;EA Sports;Driving;2;;;;;;;;
NASCAR Thunder 2004 (USA);NASCAR Thunder 2004 (USA);Sony PlayStation;;2003;EA Sports;Driving;2;;;;;;;;
NBA Basketball 2000 (USA);NBA Basketball 2000 (USA);Sony PlayStation;;1999;Fox Interactive;Sports/Basketball;2;;;;;;;;
NBA Fastbreak '98 (USA);NBA Fastbreak '98 (USA);Sony PlayStation;;1997;Midway;Sports/Basketball;;;;;;;;;
NBA Hangtime (USA);NBA Hangtime (USA);Sony PlayStation;;1997;Midway;Sports/Basketball;4;;;;;;;;
NBA Hoopz (USA);NBA Hoopz (USA);Sony PlayStation;;2001;Midway;Sports/Basketball;2;;;;;;;;
NBA Jam - Tournament Edition (USA);NBA Jam - Tournament Edition (USA);Sony PlayStation;;1995;Acclaim;Sports/Basketball;2;;;;;;;;
NBA Jam Extreme (USA);NBA Jam Extreme (USA);Sony PlayStation;;1996;Acclaim;Sports/Basketball;2;;;;;;;;
NBA Live 2000 (USA);NBA Live 2000 (USA);Sony PlayStation;;1999;EA Sports;Sports/Basketball;2;;;;;;;;
NBA Live 2001 (USA);NBA Live 2001 (USA);Sony PlayStation;;2000;EA Sports;Sports/Basketball;8;;;;;;;;
NBA Live 2002 (USA);NBA Live 2002 (USA);Sony PlayStation;;2002;EA Sports;Sports/Basketball;2;;;;;;;;
NBA Live 2003 (USA);NBA Live 2003 (USA);Sony PlayStation;;2002;EA Sports;Sports/Basketball;2;;;;;;;;
NBA Live 96 (USA);NBA Live 96 (USA);Sony PlayStation;;1996;EA Sports;Sports/Basketball;8;;;;;;;;
NBA Live 97 (USA);NBA Live 97 (USA);Sony PlayStation;;1996;EA Sports;Sports/Basketball;2;;;;;;;;
NBA Live 98 (USA);NBA Live 98 (USA);Sony PlayStation;;1997;EA Sports;Sports/Basketball;8;;;;;;;;
NBA Live 99 (USA);NBA Live 99 (USA);Sony PlayStation;;1998;EA Sports;Sports/Basketball;2;;;;;;;;
NBA Shoot Out '97 (USA);NBA Shoot Out '97 (USA);Sony PlayStation;;1997;SCEA;Sports/Basketball;2;;;;;;;;
NBA Shoot Out (USA);NBA Shoot Out (USA);Sony PlayStation;;1996;SCEA;Sports/Basketball;2;;;;;;;;
NBA ShootOut 2000 (USA);NBA ShootOut 2000 (USA);Sony PlayStation;;1999;989 Sports;Sports/Basketball;2;;;;;;;;
NBA ShootOut 2001 (USA);NBA ShootOut 2001 (USA);Sony PlayStation;;2000;989 Sports;Sports/Basketball;2;;;;;;;;
NBA ShootOut 2002 (USA);NBA ShootOut 2002 (USA);Sony PlayStation;;2001;989 Sports;Sports/Basketball;2;;;;;;;;
NBA ShootOut 2003 (USA);NBA ShootOut 2003 (USA);Sony PlayStation;;2002;989 Sports;Sports/Basketball;2;;;;;;;;
NBA ShootOut 2004 (USA);NBA ShootOut 2004 (USA);Sony PlayStation;;2003;SCEA;Sports/Basketball;2;;;;;;;;
NBA ShootOut 98 (USA);NBA ShootOut 98 (USA);Sony PlayStation;;1998;SCEA;Sports/Basketball;2;;;;;;;;
NBA Showtime - NBA on NBC (USA);NBA Showtime - NBA on NBC (USA);Sony PlayStation;;1999;Midway;Sports/Basketball;2;;;;;;;;
NBA in the Zone '98 (USA);NBA in the Zone '98 (USA);Sony PlayStation;;1998;Konami;Sports/Basketball;8;;;;;;;;
NBA in the Zone '99 (USA);NBA in the Zone '99 (USA);Sony PlayStation;;1999;Konami;Sports/Basketball;8;;;;;;;;
NBA in the Zone (USA);NBA in the Zone (USA);Sony PlayStation;;1995;Konami;Sports/Basketball;8;;;;;;;;
NBA in the Zone 2 (USA);NBA in the Zone 2 (USA);Sony PlayStation;;1996;Konami;Sports/Basketball;8;;;;;;;;
NBA in the Zone 2000 (USA);NBA in the Zone 2000 (USA);Sony PlayStation;;2000;Konami;Sports/Basketball;8;;;;;;;;
NCAA Basketball Final Four 97 (USA);NCAA Basketball Final Four 97 (USA);Sony PlayStation;;1997;Mindscape;Sports/Basketball;8;;;;;;;;
NCAA Final Four 2000 (USA);NCAA Final Four 2000 (USA);Sony PlayStation;;1999;989 Sports;Sports/Basketball;8;;;;;;;;
NCAA Final Four 2001 (USA);NCAA Final Four 2001 (USA);Sony PlayStation;;2000;989 Sports;Sports/Basketball;2;;;;;;;;
NCAA Final Four 99 (USA);NCAA Final Four 99 (USA);Sony PlayStation;;1998;989 Sports;Sports/Basketball;2;;;;;;;;
NCAA Football 2000 (USA);NCAA Football 2000 (USA);Sony PlayStation;;1999;EA Sports;Sports/Football;8;;;;;;;;
NCAA Football 2000 (USA) (v1.1);NCAA Football 2000 (USA) (v1.1);Sony PlayStation;;1999;EA Sports;Sports/Football;8;;;;;;;;
NCAA Football 2001 (USA);NCAA Football 2001 (USA);Sony PlayStation;;2000;EA Sports;Sports/Football;8;;;;;;;;
NCAA Football 98 (USA);NCAA Football 98 (USA);Sony PlayStation;;1997;EA Sports;Sports/Football;2;;;;;;;;
NCAA Football 99 (USA);NCAA Football 99 (USA);Sony PlayStation;;1998;EA Sports;Sports/Football;8;;;;;;;;
NCAA Football GameBreaker (USA);NCAA Football GameBreaker (USA);Sony PlayStation;;1996;SCEA;Sports/Football;8;;;;;;;;
NCAA GameBreaker 2000 (USA);NCAA GameBreaker 2000 (USA);Sony PlayStation;;1999;989 Sports;Sports/Football;8;;;;;;;;
NCAA GameBreaker 2001 (USA);NCAA GameBreaker 2001 (USA);Sony PlayStation;;2000;989 Sports;Sports/Football;2;;;;;;;;
NCAA GameBreaker 98 (USA);NCAA GameBreaker 98 (USA);Sony PlayStation;;1997;SCEA;Sports/Football;2;;;;;;;;
NCAA GameBreaker 99 (USA);NCAA GameBreaker 99 (USA);Sony PlayStation;;1998;989 Sports;Sports/Football;2;;;;;;;;
NCAA March Madness 2000 (USA);NCAA March Madness 2000 (USA);Sony PlayStation;;1999;EA Sports;Sports/Basketball;8;;;;;;;;
NCAA March Madness 2001 (USA);NCAA March Madness 2001 (USA);Sony PlayStation;;2000;EA Sports;Sports/Basketball;2;;;;;;;;
NCAA March Madness 99 (USA);NCAA March Madness 99 (USA);Sony PlayStation;;1998;EA Sports;Sports/Basketball;8;;;;;;;;
NFL Blitz (USA);NFL Blitz (USA);Sony PlayStation;;1998;Midway;Sports/Football;8;;;;;;;;
NFL Blitz 2000 (USA);NFL Blitz 2000 (USA);Sony PlayStation;;1999;Midway;Sports/Football;2;;;;;;;;
NFL Blitz 2001 (USA);NFL Blitz 2001 (USA);Sony PlayStation;;2000;Midway;Sports/Football;2;;;;;;;;
NFL Full Contact (USA);NFL Full Contact (USA);Sony PlayStation;;1996;Konami;Sports/Football;2;;;;;;;;
NFL GameDay (USA);NFL GameDay (USA);Sony PlayStation;;1995;SCEA;Sports/Football;2;;;;;;;;
NFL GameDay 2000 (USA);NFL GameDay 2000 (USA);Sony PlayStation;;1999;989 Sports;Sports/Football;2;;;;;;;;
NFL GameDay 2001 (USA);NFL GameDay 2001 (USA);Sony PlayStation;;2000;989 Sports;Sports/Football;2;;;;;;;;
NFL GameDay 2002 (USA);NFL GameDay 2002 (USA);Sony PlayStation;;2001;989 Sports;Sports/Football;2;;;;;;;;
NFL GameDay 2003 (USA);NFL GameDay 2003 (USA);Sony PlayStation;;2002;989 Sports;Sports/Football;2;;;;;;;;
NFL GameDay 2004 (USA);NFL GameDay 2004 (USA);Sony PlayStation;;2003;989 Sports;Sports/Football;2;;;;;;;;
NFL GameDay 2005 (USA);NFL GameDay 2005 (USA);Sony PlayStation;;2004;989 Sports;Sports/Football;2;;;;;;;;
NFL GameDay 97 (USA);NFL GameDay 97 (USA);Sony PlayStation;;1996;SCEA;Sports/Football;8;;;;;;;;
NFL GameDay 98 (USA);NFL GameDay 98 (USA);Sony PlayStation;;1997;SCEA;Sports/Football;2;;;;;;;;
NFL GameDay 99 (USA);NFL GameDay 99 (USA);Sony PlayStation;;1998;989 Sports;Sports/Football;2;;;;;;;;
NFL GameDay 99 (USA) (v1.1);NFL GameDay 99 (USA) (v1.1);Sony PlayStation;;1998;989 Sports;Sports/Football;2;;;;;;;;
NFL Quarterback Club 97 (USA);NFL Quarterback Club 97 (USA);Sony PlayStation;;1996;Acclaim;Sports/Football;2;;;;;;;;
NFL Xtreme (USA);NFL Xtreme (USA);Sony PlayStation;;1998;989 Sports;Sports/Football;2;;;;;;;;
NFL Xtreme 2 (USA);NFL Xtreme 2 (USA);Sony PlayStation;;1999;989 Sports;Sports/Football;2;;;;;;;;
NHL 2000 (USA);NHL 2000 (USA);Sony PlayStation;;1999;EA Sports;Sports/Hockey;8;;;;;;;;
NHL 2001 (USA);NHL 2001 (USA);Sony PlayStation;;2000;EA Sports;Sports/Hockey;8;;;;;;;;
NHL 97 (USA);NHL 97 (USA);Sony PlayStation;;1996;EA Sports;Sports/Hockey;8;;;;;;;;
NHL 98 (USA);NHL 98 (USA);Sony PlayStation;;1997;EA Sports;Sports/Hockey;8;;;;;;;;
NHL 99 (USA);NHL 99 (USA);Sony PlayStation;;1998;EA Sports;Sports/Hockey;2;;;;;;;;
NHL Blades of Steel 2000 (USA);NHL Blades of Steel 2000 (USA);Sony PlayStation;;2000;Konami;Sports/Hockey;2;;;;;;;;
NHL Breakaway 98 (USA);NHL Breakaway 98 (USA);Sony PlayStation;;1997;Acclaim;Sports/Hockey;2;;;;;;;;
NHL Championship 2000 (USA);NHL Championship 2000 (USA);Sony PlayStation;;1999;Fox Interactive;Sports/Hockey;2;;;;;;;;
NHL Face Off '97 (USA);NHL Face Off '97 (USA);Sony PlayStation;;1996;SCEA;Sports/Hockey;8;;;;;;;;
NHL Face Off (USA);NHL Face Off (USA);Sony PlayStation;;1995;SCEA;Sports/Hockey;2;;;;;;;;
NHL Face Off 99 (Europe);NHL Face Off 99 (Europe);Sony PlayStation;;1998;989 Sports;Sports/Hockey;2;;;;;;;;
NHL FaceOff 2000 (USA);NHL FaceOff 2000 (USA);Sony PlayStation;;1999;989 Sports;Sports/Hockey;2;;;;;;;;
NHL FaceOff 2001 (USA);NHL FaceOff 2001 (USA);Sony PlayStation;;2000;989 Sports;Sports/Hockey;2;;;;;;;;
NHL FaceOff 98 (USA);NHL FaceOff 98 (USA);Sony PlayStation;;1997;SCEA;Sports/Hockey;2;;;;;;;;
NHL FaceOff 99 (USA);NHL FaceOff 99 (USA);Sony PlayStation;;1998;989 Sports;Sports/Hockey;2;;;;;;;;
NHL Open Ice - 2 on 2 Challenge (USA);NHL Open Ice - 2 on 2 Challenge (USA);Sony PlayStation;;1997;Midway;Sports/Hockey;2;;;;;;;;
NHL Powerplay '96 (USA);NHL Powerplay '96 (USA);Sony PlayStation;;1996;Virgin Interactive;Sports/Hockey;5;;;;;;;;
NHL Powerplay '98 (USA);NHL Powerplay '98 (USA);Sony PlayStation;;1997;Virgin Interactive;Sports/Hockey;2;;;;;;;;
