#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
"Back to Stone (USA) (En,Fr)";"Back to Stone (USA) (En,Fr)";Nintendo Game Boy Advance;;2006;O3 Entertainment;Role-Playing;;;;;;;;;
Backyard Baseball (USA);Backyard Baseball (USA);Nintendo Game Boy Advance;;2002;Infogrames;Baseball/Sports;;;;;;;;;
Backyard Baseball 2006 (USA);Backyard Baseball 2006 (USA);Nintendo Game Boy Advance;;2005;Atari;Baseball/Sports;;;;;;;;;
Backyard Basketball (USA);Backyard Basketball (USA);Nintendo Game Boy Advance;;2004;Atari;Basketball/Sports;2;;;;;;;;
Backyard Football (USA);Backyard Football (USA);Nintendo Game Boy Advance;;2002;Infogrames;Football/Sports;;;;;;;;;
Backyard Football 2006 (USA);Backyard Football 2006 (USA);Nintendo Game Boy Advance;;2005;Atari;Football/Sports;;;;;;;;;
Backyard Hockey (USA);Backyard Hockey (USA);Nintendo Game Boy Advance;;2003;Atari;Hockey/Sports;;;;;;;;;
Backyard Skateboarding (USA);Backyard Skateboarding (USA);Nintendo Game Boy Advance;;2004;Atari;Skateboarding/Sports;;;;;;;;;
Backyard Sports - Baseball 2007 (USA);Backyard Sports - Baseball 2007 (USA);Nintendo Game Boy Advance;;2006;Atari;Baseball/Sports;;;;;;;;;
Backyard Sports - Basketball 2007 (USA);Backyard Sports - Basketball 2007 (USA);Nintendo Game Boy Advance;;2006;Atari;Basketball/Sports;;;;;;;;;
Backyard Sports - Football 2007 (USA);Backyard Sports - Football 2007 (USA);Nintendo Game Boy Advance;;2006;Atari;Football/Sports;;;;;;;;;
Baldur's Gate - Dark Alliance (USA);Baldur's Gate - Dark Alliance (USA);Nintendo Game Boy Advance;;2004;Destination Software;Role-Playing;1;;;;;;;;
Ballistic - Ecks vs Sever (USA);Ballistic - Ecks vs Sever (USA);Nintendo Game Boy Advance;;2002;Bam Entertainment;Shooter;4;;;;;;;;
Banjo Pilot (USA);Banjo Pilot (USA);Nintendo Game Boy Advance;;2005;THQ;Driving;4;;;;;;;;
"Banjo-Kazooie - Grunty's Revenge (USA, Europe)";"Banjo-Kazooie - Grunty's Revenge (USA, Europe)";Nintendo Game Boy Advance;;2003;THQ;Platform;1;;;;;;;;
Barbie - The Princess and the Pauper (USA);Barbie - The Princess and the Pauper (USA);Nintendo Game Boy Advance;;2004;VU Games;Adventure;;;;;;;;;
"Barbie Diaries, The - High School Mystery (USA)";"Barbie Diaries, The - High School Mystery (USA)";Nintendo Game Boy Advance;;2006;Activision;Adventure;;;;;;;;;
Barbie Groovy Games (USA);Barbie Groovy Games (USA);Nintendo Game Boy Advance;;2002;VU Games;Party;;;;;;;;;
Barbie Horse Adventures - Blue Ribbon Race (USA);Barbie Horse Adventures - Blue Ribbon Race (USA);Nintendo Game Boy Advance;;2003;VU Games;Horse Racing/Sports;2;;;;;;;;
Barbie Superpack (USA);Barbie Superpack (USA);Nintendo Game Boy Advance;;2005;Activision;Miscellaneous;;;;;;;;;
Barbie and the Magic of Pegasus (USA);Barbie and the Magic of Pegasus (USA);Nintendo Game Boy Advance;;2005;VU Games;Action;;;;;;;;;
Barbie as the Island Princess (USA);Barbie as the Island Princess (USA);Nintendo Game Boy Advance;;2007;Activision;Action;;;;;;;;;
Barbie in the 12 Dancing Princesses (USA);Barbie in the 12 Dancing Princesses (USA);Nintendo Game Boy Advance;;2006;Activision;Action;1;;;;;;;;
Barnyard (USA);Barnyard (USA);Nintendo Game Boy Advance;;2006;THQ;Mini-Games;1;;;;;;;;
Baseball Advance (USA);Baseball Advance (USA);Nintendo Game Boy Advance;;2002;THQ;Baseball/Sports;1;;;;;;;;
"Batman - Rise of Sin Tzu (USA) (En,Fr,Es)";"Batman - Rise of Sin Tzu (USA) (En,Fr,Es)";Nintendo Game Boy Advance;;2003;Ubisoft;Beat-'Em-Up;1;;;;;;;;
"Batman - Vengeance (USA) (En,Fr,Es)";"Batman - Vengeance (USA) (En,Fr,Es)";Nintendo Game Boy Advance;;2001;Ubisoft;Beat-'Em-Up;1;;;;;;;;
"Batman Begins (USA, Europe) (En,Fr,De,Es,It,Nl)";"Batman Begins (USA, Europe) (En,Fr,De,Es,It,Nl)";Nintendo Game Boy Advance;;2005;EA Games;Beat-'Em-Up;1;;;;;;;;
Battle B-Daman (USA);Battle B-Daman (USA);Nintendo Game Boy Advance;;2006;Atlus Co.;Action;;;;;;;;;
Battle B-Daman - Fire Spirits! (USA);Battle B-Daman - Fire Spirits! (USA);Nintendo Game Boy Advance;;2006;Atlus Co.;Action;;;;;;;;;
BattleBots - Beyond the BattleBox (USA);BattleBots - Beyond the BattleBox (USA);Nintendo Game Boy Advance;;2002;Majesco Games;Beat-'Em-Up;4;;;;;;;;
BattleBots - Design & Destroy (USA);BattleBots - Design & Destroy (USA);Nintendo Game Boy Advance;;2003;Majesco Games;Beat-'Em-Up;;;;;;;;;
"Bee Game, The (USA)";"Bee Game, The (USA)";Nintendo Game Boy Advance;;2007;Midway;Adventure;;;;;;;;;
"Berenstain Bears and the Spooky Old Tree, The (USA)";"Berenstain Bears and the Spooky Old Tree, The (USA)";Nintendo Game Boy Advance;;2005;Namco;Platform;1;;;;;;;;
Beyblade G-Revolution (USA);Beyblade G-Revolution (USA);Nintendo Game Boy Advance;;2004;Atari;Action;;;;;;;;;
Beyblade V-Force - Ultimate Blader Jam (USA);Beyblade V-Force - Ultimate Blader Jam (USA);Nintendo Game Boy Advance;;2003;Atari;Action;2;;;;;;;;
"Bible Game, The (USA)";"Bible Game, The (USA)";Nintendo Game Boy Advance;;2005;Crave;Miscellaneous;;;;;;;;;
Big Mutha Truckers (USA);Big Mutha Truckers (USA);Nintendo Game Boy Advance;;2005;Destination Games;Driving;;;;;;;;;
Bionicle (USA);Bionicle (USA);Nintendo Game Boy Advance;;2003;THQ;Action;;;;;;;;;
"Bionicle - Matoran Adventures (USA, Europe) (En,Fr,De,Es,It,Nl,Sv,Da)";"Bionicle - Matoran Adventures (USA, Europe) (En,Fr,De,Es,It,Nl,Sv,Da)";Nintendo Game Boy Advance;;2002;Electronic Arts;Platform;1;;;;;;;;
Bionicle - Maze of Shadows (USA);Bionicle - Maze of Shadows (USA);Nintendo Game Boy Advance;;2005;THQ;Action;2;;;;;;;;
"Bionicle Heroes (USA) (En,Fr,De,Es,It,Da)";"Bionicle Heroes (USA) (En,Fr,De,Es,It,Da)";Nintendo Game Boy Advance;;2006;Eidos Interactive;Adventure;1;;;;;;;;
Black Belt Challenge (Europe);Black Belt Challenge (Europe);Nintendo Game Boy Advance;;2002;THQ;Fighter;2;;;;;;;;
Blackthorne (USA);Blackthorne (USA);Nintendo Game Boy Advance;;2003;Blizzard Classic Arcade;Shooter;1;;;;;;;;
Blades of Thunder (USA);Blades of Thunder (USA);Nintendo Game Boy Advance;;2005;Summitsoft Entertainment;Shooter;;;;;;;;;
Blender Bros. (USA);Blender Bros. (USA);Nintendo Game Boy Advance;;2002;Infogrames;Platform;4;;;;;;;;
Board Game Classics (USA);Board Game Classics (USA);Nintendo Game Boy Advance;;2005;DSI Games;Board Games;2;;;;;;;;
Boktai - The Sun Is in Your Hand (USA);Boktai - The Sun Is in Your Hand (USA);Nintendo Game Boy Advance;;2003;Konami;Role-Playing;4;;;;;;;;
Boktai 2 - Solar Boy Django (USA);Boktai 2 - Solar Boy Django (USA);Nintendo Game Boy Advance;;2004;Konami;Role-Playing;4;;;;;;;;
Bomberman Max 2 - Blue Advance (USA);Bomberman Max 2 - Blue Advance (USA);Nintendo Game Boy Advance;;2002;Majesco Games;Puzzle;4;;;;;;;;
Bomberman Max 2 - Red Advance (USA);Bomberman Max 2 - Red Advance (USA);Nintendo Game Boy Advance;;2002;Majesco Games;Puzzle;4;;;;;;;;
"Bomberman Tournament (USA, Europe)";"Bomberman Tournament (USA, Europe)";Nintendo Game Boy Advance;;2001;Activision;Puzzle;4;;;;;;;;
Bookworm (USA);Bookworm (USA);Nintendo Game Boy Advance;;2004;Majesco Games;Puzzle;1;;;;;;;;
Boulder Dash EX (USA);Boulder Dash EX (USA);Nintendo Game Boy Advance;;2002;Kemco;Puzzle;4;;;;;;;;
"Boxing Fever (USA, Europe)";"Boxing Fever (USA, Europe)";Nintendo Game Boy Advance;;2001;Majesco Games;Boxing/Sports;;;;;;;;;
"Bratz (USA) (En,Fr,Es)";"Bratz (USA) (En,Fr,Es)";Nintendo Game Boy Advance;;2003;Ubisoft;Platform;;;;;;;;;
Bratz - Babyz (USA);Bratz - Babyz (USA);Nintendo Game Boy Advance;;2006;THQ;Action;;;;;;;;;
Bratz - Forever Diamondz (USA);Bratz - Forever Diamondz (USA);Nintendo Game Boy Advance;;2006;THQ;Adventure;;;;;;;;;
"Bratz - Rock Angelz (USA, Europe)";"Bratz - Rock Angelz (USA, Europe)";Nintendo Game Boy Advance;;2005;THQ;Virtual Life;;;;;;;;;
Bratz - The Movie (USA);Bratz - The Movie (USA);Nintendo Game Boy Advance;;2007;THQ;Virtual Life;;;;;;;;;
Breath of Fire (USA);Breath of Fire (USA);Nintendo Game Boy Advance;;2001;Capcom;Role-Playing;2;;;;;;;;
Breath of Fire II (USA);Breath of Fire II (USA);Nintendo Game Boy Advance;;2002;Capcom;Role-Playing;2;;;;;;;;
Britney's Dance Beat (USA);Britney's Dance Beat (USA);Nintendo Game Boy Advance;;2002;THQ;Rhythm;2;;;;;;;;
"Broken Sword - The Shadow of the Templars (USA) (En,Fr,De,Es,It)";"Broken Sword - The Shadow of the Templars (USA) (En,Fr,De,Es,It)";Nintendo Game Boy Advance;;2002;Bam Entertainment;Adventure;;;;;;;;;
Brother Bear (USA);Brother Bear (USA);Nintendo Game Boy Advance;;2003;THQ;Platform;1;;;;;;;;
Bruce Lee - Return of the Legend (USA);Bruce Lee - Return of the Legend (USA);Nintendo Game Boy Advance;;2003;VU Games;Beat-'Em-Up;1;;;;;;;;
Bubble Bobble - Old & New (USA);Bubble Bobble - Old & New (USA);Nintendo Game Boy Advance;;2003;Empire Interactive;Platform;2;;;;;;;;
"Buffy the Vampire Slayer - Wrath of the Darkhul King (USA, Europe)";"Buffy the Vampire Slayer - Wrath of the Darkhul King (USA, Europe)";Nintendo Game Boy Advance;;2003;THQ;Beat-'Em-Up;1;;;;;;;;
Butt-Ugly Martians - B.K.M. Battles (USA);Butt-Ugly Martians - B.K.M. Battles (USA);Nintendo Game Boy Advance;;2002;VU Games;Beat-'Em-Up;;;;;;;;;
CIMA - The Enemy (USA);CIMA - The Enemy (USA);Nintendo Game Boy Advance;;2003;Natsume;Role-Playing;;;;;;;;;
"CT Special Forces (USA) (En,Fr,De,Es,It,Nl)";"CT Special Forces (USA) (En,Fr,De,Es,It,Nl)";Nintendo Game Boy Advance;;2004;Hip Games;Action;;;;;;;;;
"CT Special Forces - Bioterror (Europe) (En,Fr,De,Es,It,Nl)";"CT Special Forces - Bioterror (Europe) (En,Fr,De,Es,It,Nl)";Nintendo Game Boy Advance;;2004;LSP;Action;;;;;;;;;
"CT Special Forces 2 - Back in the Trenches (USA) (En,Fr,De,Es,It,Nl)";"CT Special Forces 2 - Back in the Trenches (USA) (En,Fr,De,Es,It,Nl)";Nintendo Game Boy Advance;;2004;Hip Games;Shooter;;;;;;;;;
Cabbage Patch Kids - The Patch Puppy Rescue (USA);Cabbage Patch Kids - The Patch Puppy Rescue (USA);Nintendo Game Boy Advance;;2006;D3;Miscellaneous;;;;;;;;;
Cabela's Big Game Hunter (USA);Cabela's Big Game Hunter (USA);Nintendo Game Boy Advance;;2002;Activision;Hunting/Sports;1;;;;;;;;
"Cabela's Big Game Hunter - 2005 Adventures (USA, Europe)";"Cabela's Big Game Hunter - 2005 Adventures (USA, Europe)";Nintendo Game Boy Advance;;2004;Activision;Hunting/Sports;1;;;;;;;;
"Caesars Palace Advance - Millennium Gold Edition (USA, Europe)";"Caesars Palace Advance - Millennium Gold Edition (USA, Europe)";Nintendo Game Boy Advance;;2001;Majesco Games;Casino;;;;;;;;;
Camp Lazlo - Leaky Lake Games (USA);Camp Lazlo - Leaky Lake Games (USA);Nintendo Game Boy Advance;;2006;Crave;Action;;;;;;;;;
Capcom Classics Mini Mix (USA);Capcom Classics Mini Mix (USA);Nintendo Game Boy Advance;;2006;Capcom;Miscellaneous;;;;;;;;;
Car Battler Joe (USA);Car Battler Joe (USA);Nintendo Game Boy Advance;;2002;Natsume;Role-Playing;4;;;;;;;;
"Care Bears - The Care Quests (USA) (En,Fr,Es)";"Care Bears - The Care Quests (USA) (En,Fr,Es)";Nintendo Game Boy Advance;;2005;The Game Factory;Platform;;;;;;;;;
"Carrera Power Slide (Europe) (En,Fr,De,Es,It,Nl)";"Carrera Power Slide (Europe) (En,Fr,De,Es,It,Nl)";Nintendo Game Boy Advance;;2003;Stadlbauer;Driving;;;;;;;;;
"Cars (USA, Europe)";"Cars (USA, Europe)";Nintendo Game Boy Advance;;2006;THQ;Driving;1;;;;;;;;
"Cars - Mater-National Championship (USA) (En,Fr)";"Cars - Mater-National Championship (USA) (En,Fr)";Nintendo Game Boy Advance;;2007;THQ;Driving;;;;;;;;;
Cartoon Network Block Party (USA);Cartoon Network Block Party (USA);Nintendo Game Boy Advance;;2004;Majesco Games;Party;4;;;;;;;;
Cartoon Network Speedway (USA);Cartoon Network Speedway (USA);Nintendo Game Boy Advance;;2003;Majesco Games;Driving;2;;;;;;;;
"Casper (USA) (En,Fr,Es)";"Casper (USA) (En,Fr,Es)";Nintendo Game Boy Advance;;2002;Microids;Platform;;;;;;;;;
Castlevania - Aria of Sorrow (USA);Castlevania - Aria of Sorrow (USA);Nintendo Game Boy Advance;;2003;Konami;Platform;2;;;;;;;;
Castlevania - Circle of the Moon (USA);Castlevania - Circle of the Moon (USA);Nintendo Game Boy Advance;;2001;Konami;Platform;1;;;;;;;;
Castlevania - Harmony of Dissonance (USA);Castlevania - Harmony of Dissonance (USA);Nintendo Game Boy Advance;;2002;Konami;Platform;1;;;;;;;;
Castlevania Double Pack (USA);Castlevania Double Pack (USA);Nintendo Game Boy Advance;;2006;Konami;Platform;1;;;;;;;;
"Cat in the Hat by Dr. Seuss, The (USA)";"Cat in the Hat by Dr. Seuss, The (USA)";Nintendo Game Boy Advance;;2005;Jack of All Games;Platform;;;;;;;;;
"Catwoman (USA, Europe) (En,Fr,De,Es,It,Nl)";"Catwoman (USA, Europe) (En,Fr,De,Es,It,Nl)";Nintendo Game Boy Advance;;2004;EA Games;Adventure;1;;;;;;;;
"Catz (USA, Europe)";"Catz (USA, Europe)";Nintendo Game Boy Advance;;2006;Ubisoft;Virtual Life;;;;;;;;;
"Charlie and the Chocolate Factory (USA) (En,Fr,Es,Nl)";"Charlie and the Chocolate Factory (USA) (En,Fr,Es,Nl)";Nintendo Game Boy Advance;;2005;Global Star Software;Adventure;;;;;;;;;
"Charlotte's Web (USA) (En,Fr,De,Es,It)";"Charlotte's Web (USA) (En,Fr,De,Es,It)";Nintendo Game Boy Advance;;2006;Sega;Action;1;;;;;;;;
"Cheetah Girls, The (USA)";"Cheetah Girls, The (USA)";Nintendo Game Boy Advance;;2006;Buena Vista Games;Rhythm;;;;;;;;;
Chessmaster (USA);Chessmaster (USA);Nintendo Game Boy Advance;;2002;Ubisoft;Board Games;;;;;;;;;
"Chicken Little (USA, Europe) (En,Fr,De,Es,It,Nl)";"Chicken Little (USA, Europe) (En,Fr,De,Es,It,Nl)";Nintendo Game Boy Advance;;2005;Buena Vista Games;Platform;;;;;;;;;
Chicken Shoot (USA);Chicken Shoot (USA);Nintendo Game Boy Advance;;2005;DSI Games;Shooter;2;;;;;;;;
Chicken Shoot 2 (USA);Chicken Shoot 2 (USA);Nintendo Game Boy Advance;;2005;DSI Games;Shooter;2;;;;;;;;
"Chronicles of Narnia, The - The Lion, the Witch and the Wardrobe (USA, Europe) (En,Fr,De,Es,It,Nl,Sv,Da)";"Chronicles of Narnia, The - The Lion, the Witch and the Wardrobe (USA, Europe) (En,Fr,De,Es,It,Nl,Sv,Da)";Nintendo Game Boy Advance;;2005;Buena Vista Games;Adventure;2;;;;;;;;
"ChuChu Rocket! (USA) (En,Ja,Fr,De,Es)";"ChuChu Rocket! (USA) (En,Ja,Fr,De,Es)";Nintendo Game Boy Advance;;2001;Sega;Puzzle;4;;;;;;;;
"Cinderella - Magical Dreams (USA) (En,Fr,De,Es,It)";"Cinderella - Magical Dreams (USA) (En,Fr,De,Es,It)";Nintendo Game Boy Advance;;2005;Buena Vista Interactive;Platform;1;;;;;;;;
"Classic NES Series - Bomberman (USA, Europe)";"Classic NES Series - Bomberman (USA, Europe)";Nintendo Game Boy Advance;;2004;Nintendo;Puzzle;1;;;;;;;;
"Classic NES Series - Castlevania (USA, Europe)";"Classic NES Series - Castlevania (USA, Europe)";Nintendo Game Boy Advance;;2004;Nintendo;Platform;1;;;;;;;;
"Classic NES Series - Donkey Kong (USA, Europe)";"Classic NES Series - Donkey Kong (USA, Europe)";Nintendo Game Boy Advance;;2004;Nintendo;Platform;2;;;;;;;;
"Classic NES Series - Dr. Mario (USA, Europe)";"Classic NES Series - Dr. Mario (USA, Europe)";Nintendo Game Boy Advance;;2004;Nintendo;Puzzle;2;;;;;;;;
"Classic NES Series - Excitebike (USA, Europe)";"Classic NES Series - Excitebike (USA, Europe)";Nintendo Game Boy Advance;;2004;Nintendo;Motorcycle;1;;;;;;;;
"Classic NES Series - Ice Climber (USA, Europe)";"Classic NES Series - Ice Climber (USA, Europe)";Nintendo Game Boy Advance;;2004;Nintendo;Platform;2;;;;;;;;
"Classic NES Series - Legend of Zelda (USA, Europe)";"Classic NES Series - Legend of Zelda (USA, Europe)";Nintendo Game Boy Advance;;2004;Nintendo;Role-Playing;1;;;;;;;;
"Classic NES Series - Metroid (USA, Europe)";"Classic NES Series - Metroid (USA, Europe)";Nintendo Game Boy Advance;;2004;Nintendo;Adventure;1;;;;;;;;
"Classic NES Series - Pac-Man (USA, Europe)";"Classic NES Series - Pac-Man (USA, Europe)";Nintendo Game Boy Advance;;2004;Nintendo;Puzzle;2;;;;;;;;
"Classic NES Series - Super Mario Bros. (USA, Europe)";"Classic NES Series - Super Mario Bros. (USA, Europe)";Nintendo Game Boy Advance;;2004;Nintendo;Platform;2;;;;;;;;
"Classic NES Series - Xevious (USA, Europe)";"Classic NES Series - Xevious (USA, Europe)";Nintendo Game Boy Advance;;2004;Nintendo;Shoot-'Em-Up;;;;;;;;;
"Classic NES Series - Zelda II - The Adventure of Link (USA, Europe)";"Classic NES Series - Zelda II - The Adventure of Link (USA, Europe)";Nintendo Game Boy Advance;;2004;Nintendo;Role-Playing;1;;;;;;;;
"Cocoto - Kart Racer (Europe) (En,Fr,De,Es,It)";"Cocoto - Kart Racer (Europe) (En,Fr,De,Es,It)";Nintendo Game Boy Advance;;2005;BigBen Interactive;Driving;;;;;;;;;
"Cocoto - Platform Jumper (Europe) (En,Fr,De,Es,It)";"Cocoto - Platform Jumper (Europe) (En,Fr,De,Es,It)";Nintendo Game Boy Advance;;2007;BigBen Interactive;Platform;;;;;;;;;
Codename - Kids Next Door - Operation S.O.D.A. (USA);Codename - Kids Next Door - Operation S.O.D.A. (USA);Nintendo Game Boy Advance;;2004;Global Star Software;Platform;;;;;;;;;
"Colin McRae Rally 2.0 (USA) (En,Fr,De)";"Colin McRae Rally 2.0 (USA) (En,Fr,De)";Nintendo Game Boy Advance;;2002;Ubisoft;Driving;4;;;;;;;;
Columns Crown (USA);Columns Crown (USA);Nintendo Game Boy Advance;;2002;THQ;Puzzle;2;;;;;;;;
"Combo Pack - Sonic Advance + Sonic Pinball Party (USA) (En,Ja,Fr,De,Es+En,Ja,Fr,De,Es,It)";"Combo Pack - Sonic Advance + Sonic Pinball Party (USA) (En,Ja,Fr,De,Es+En,Ja,Fr,De,Es,It)";Nintendo Game Boy Advance;;2005;Sega;Pinball/Platform;;;;;;;;;
"Comix Zone (Europe) (En,Fr,De,Es,It)";"Comix Zone (Europe) (En,Fr,De,Es,It)";Nintendo Game Boy Advance;;2002;Sega;Beat-'Em-Up;1;;;;;;;;
Contra Advance - The Alien Wars EX (USA);Contra Advance - The Alien Wars EX (USA);Nintendo Game Boy Advance;;2002;Konami;Shooter;2;;;;;;;;
"Corvette (USA) (En,Fr,De,Es,It)";"Corvette (USA) (En,Fr,De,Es,It)";Nintendo Game Boy Advance;;2003;TDK Mediactive;Driving;;;;;;;;;
"Crash & Spyro Super Pack Volume 1 (Europe) (En,Fr,De,Es,It,Nl)";"Crash & Spyro Super Pack Volume 1 (Europe) (En,Fr,De,Es,It,Nl)";Nintendo Game Boy Advance;;2005;VU Games;Platform;;;;;;;;;
"Crash & Spyro Super Pack Volume 2 (Europe) (En,Fr,De,Es,It,Nl)";"Crash & Spyro Super Pack Volume 2 (Europe) (En,Fr,De,Es,It,Nl)";Nintendo Game Boy Advance;;2005;Sierra Entertainment;Driving/Platform;;;;;;;;;
Crash & Spyro Superpack - Spyro - Season of Ice + Crash Bandicoot - The Huge Adventure (USA);Crash & Spyro Superpack - Spyro - Season of Ice + Crash Bandicoot - The Huge Adventure (USA);Nintendo Game Boy Advance;;2005;Sierra Entertainment;Platform;;;;;;;;;
Crash & Spyro Superpack - Spyro Orange - The Cortex Conspiracy + Crash Bandicoot Purple - Ripto's Rampage (USA);Crash & Spyro Superpack - Spyro Orange - The Cortex Conspiracy + Crash Bandicoot Purple - Ripto's Rampage (USA);Nintendo Game Boy Advance;;2005;Sierra Entertainment;Platform;;;;;;;;;
Crash Bandicoot - The Huge Adventure (USA);Crash Bandicoot - The Huge Adventure (USA);Nintendo Game Boy Advance;;2002;Universal Interactive;Platform;1;;;;;;;;
Crash Bandicoot 2 - N-Tranced (USA);Crash Bandicoot 2 - N-Tranced (USA);Nintendo Game Boy Advance;;2003;Universal Interactive;Platform;2;;;;;;;;
Crash Bandicoot Purple - Ripto's Rampage (USA);Crash Bandicoot Purple - Ripto's Rampage (USA);Nintendo Game Boy Advance;;2004;VU Games;Pinball;4;;;;;;;;
Crash Nitro Kart (USA);Crash Nitro Kart (USA);Nintendo Game Boy Advance;;2003;Universal Interactive;Driving;4;;;;;;;;
Crash Superpack (USA);Crash Superpack (USA);Nintendo Game Boy Advance;;2005;Sierra Entertainment;Driving/Platform;4;;;;;;;;
"Crash of the Titans (USA) (En,Fr)";"Crash of the Titans (USA) (En,Fr)";Nintendo Game Boy Advance;;2007;Sierra Entertainment;Action;;;;;;;;;
Crazy Chase (USA);Crazy Chase (USA);Nintendo Game Boy Advance;;2002;Kemco;Platform;;;;;;;;;
"Crazy Frog Racer (Europe) (En,Fr,De,Nl)";"Crazy Frog Racer (Europe) (En,Fr,De,Nl)";Nintendo Game Boy Advance;;2005;Digital Jesters;Driving;1;;;;;;;;
Crazy Taxi - Catch a Ride (USA);Crazy Taxi - Catch a Ride (USA);Nintendo Game Boy Advance;;2003;THQ;Driving;1;;;;;;;;
"Creatures (Europe) (En,Fr,De)";"Creatures (Europe) (En,Fr,De)";Nintendo Game Boy Advance;;2002;Swing! Deutschland;Strategy;;;;;;;;;
"Crouching Tiger, Hidden Dragon (USA) (En,Fr,Es)";"Crouching Tiger, Hidden Dragon (USA) (En,Fr,Es)";Nintendo Game Boy Advance;;2003;Ubisoft;Beat-'Em-Up;1;;;;;;;;
"Cruis'n Velocity (USA, Europe)";"Cruis'n Velocity (USA, Europe)";Nintendo Game Boy Advance;;2001;Midway;Driving;4;;;;;;;;
Crushed Baseball (USA);Crushed Baseball (USA);Nintendo Game Boy Advance;;2004;Summitsoft Entertainment;Baseball/Sports;2;;;;;;;;
Cubix - Robots for Everyone - Clash 'N Bash (USA);Cubix - Robots for Everyone - Clash 'N Bash (USA);Nintendo Game Boy Advance;;2002;3DO;Beat-'Em-Up;;;;;;;;;
Curious George (USA);Curious George (USA);Nintendo Game Boy Advance;;2006;Namco;Adventure;1;;;;;;;;
"DK - King of Swing (USA, Australia)";"DK - King of Swing (USA, Australia)";Nintendo Game Boy Advance;;2005;Nintendo;Platform;;;;;;;;;
Danny Phantom - The Ultimate Enemy (USA);Danny Phantom - The Ultimate Enemy (USA);Nintendo Game Boy Advance;;2005;THQ;Platform;;;;;;;;;
Danny Phantom - Urban Jungle (USA);Danny Phantom - Urban Jungle (USA);Nintendo Game Boy Advance;;2006;THQ;Shooter;;;;;;;;;
"Daredevil (USA, Europe)";"Daredevil (USA, Europe)";Nintendo Game Boy Advance;;2003;"Encore Software, Inc.";Platform;1;;;;;;;;
"Dark Arena (USA, Europe)";"Dark Arena (USA, Europe)";Nintendo Game Boy Advance;;2002;Majesco Games;Shooter;4;;;;;;;;
Dave Mirra Freestyle BMX 2 (USA);Dave Mirra Freestyle BMX 2 (USA);Nintendo Game Boy Advance;;2001;Acclaim;Biking/Sports;2;;;;;;;;
"Dave Mirra Freestyle BMX 3 (USA, Europe)";"Dave Mirra Freestyle BMX 3 (USA, Europe)";Nintendo Game Boy Advance;;2002;Acclaim;Biking/Sports;2;;;;;;;;
"David Beckham Soccer (USA) (En,Es)";"David Beckham Soccer (USA) (En,Es)";Nintendo Game Boy Advance;;2002;Majesco Games;Soccer/Sports;1;;;;;;;;
"Davis Cup (USA) (En,Fr,De,Es,It)";"Davis Cup (USA) (En,Fr,De,Es,It)";Nintendo Game Boy Advance;;2002;Ubisoft;Sports/Tennis;;;;;;;;;
Dead to Rights (USA);Dead to Rights (USA);Nintendo Game Boy Advance;;2004;Namco;Shooter;;;;;;;;;
Deal or No Deal (USA);Deal or No Deal (USA);Nintendo Game Boy Advance;;2007;Destination Software;Game Show;;;;;;;;;
Defender (USA);Defender (USA);Nintendo Game Boy Advance;;2002;Midway;Shoot-'Em-Up;2;;;;;;;;
Defender of the Crown (USA);Defender of the Crown (USA);Nintendo Game Boy Advance;;2002;Metro3D;Strategy;1;;;;;;;;
DemiKids - Dark Version (USA);DemiKids - Dark Version (USA);Nintendo Game Boy Advance;;2003;Atlus Co.;Role-Playing;2;;;;;;;;
DemiKids - Light Version (USA);DemiKids - Light Version (USA);Nintendo Game Boy Advance;;2003;Atlus Co.;Role-Playing;2;;;;;;;;
Demon Driver - Time to Burn Rubber! (USA);Demon Driver - Time to Burn Rubber! (USA);Nintendo Game Boy Advance;;2004;Ignition Entertainment;Action;4;;;;;;;;
"Denki Blocks! (USA) (En,Es)";"Denki Blocks! (USA) (En,Es)";Nintendo Game Boy Advance;;2001;Majesco Games;Puzzle;4;;;;;;;;
Desert Strike Advance (USA);Desert Strike Advance (USA);Nintendo Game Boy Advance;;2002;Electronic Arts;Shooter;1;;;;;;;;
Dexter's Laboratory - Chess Challenge (USA);Dexter's Laboratory - Chess Challenge (USA);Nintendo Game Boy Advance;;2002;Bam Entertainment;Board Games;;;;;;;;;
"Dexter's Laboratory - Deesaster Strikes! (USA) (En,Fr,De,Es,It)";"Dexter's Laboratory - Deesaster Strikes! (USA) (En,Fr,De,Es,It)";Nintendo Game Boy Advance;;2001;Bam Entertainment;Adventure;1;;;;;;;;
Digimon - Battle Spirit (USA);Digimon - Battle Spirit (USA);Nintendo Game Boy Advance;;2003;Bandai;Fighter;;;;;;;;;
"Digimon - Battle Spirit 2 (USA) (En,Fr,De,Es,It)";"Digimon - Battle Spirit 2 (USA) (En,Fr,De,Es,It)";Nintendo Game Boy Advance;;2003;Bandai;Fighter;;;;;;;;;
"Digimon Racing (USA) (En,Fr,De,Es,It)";"Digimon Racing (USA) (En,Fr,De,Es,It)";Nintendo Game Boy Advance;;2004;Bandai;Driving;4;;;;;;;;
