#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
"Kwirk - He's A-maze-ing! (USA, Europe)";"Kwirk - He's A-maze-ing! (USA, Europe)";Nintendo Game Boy;;1990;Acclaim;Action;2;;;;;;;;
"Lamborghini American Challenge (USA, Europe)";"Lamborghini American Challenge (USA, Europe)";Nintendo Game Boy;;1994;Titus Software;Driving;;;;;;;;;
"Last Action Hero (USA, Europe)";"Last Action Hero (USA, Europe)";Nintendo Game Boy;;1993;Sony Imagesoft;Beat-'Em-Up;;;;;;;;;
"Lawnmower Man, The (Europe)";"Lawnmower Man, The (Europe)";Nintendo Game Boy;;1993;Sales Curve Interactive;Platform;1;;;;;;;;
Lazlos' Leap (USA);Lazlos' Leap (USA);Nintendo Game Boy;;1992;DTMC;Puzzle;;;;;;;;;
"Legend of Zelda, The - Link's Awakening (USA, Europe)";"Legend of Zelda, The - Link's Awakening (USA, Europe)";Nintendo Game Boy;;1993;Nintendo;Adventure;1;;;;;;;;
"Legend of Zelda, The - Link's Awakening (USA, Europe) (Rev B)";"Legend of Zelda, The - Link\'s Awakening (USA, Europe) (Rev B)";Nintendo Game Boy;;1993;Nintendo;Adventure;1;;;;;;;;
Legend of the River King GB (USA);Legend of the River King GB (USA);Nintendo Game Boy;;1998;Natsume;Sports/Fishing;1;;;;;;;;
Lemmings (USA);Lemmings (USA);Nintendo Game Boy;;1994;Ocean;Puzzle;1;;;;;;;;
Lemmings 2 - The Tribes (Europe);Lemmings 2 - The Tribes (Europe);Nintendo Game Boy;;1994;Psygnosis;Puzzle;;;;;;;;;
Lethal Weapon (USA);Lethal Weapon (USA);Nintendo Game Boy;;1993;Ocean;Beat-'Em-Up;1;;;;;;;;
Lingo (Europe);Lingo (Europe);Nintendo Game Boy;;1993;Altron;Quiz;;;;;;;;;
"Lion King, The (USA)";"Lion King, The (USA)";Nintendo Game Boy;;1995;THQ;Platform;;;;;;;;;
"Little Mermaid, The (USA)";"Little Mermaid, The (USA)";Nintendo Game Boy;;1993;Nintendo;Action;1;;;;;;;;
Lock'n Chase (World);Lock'n Chase (World);Nintendo Game Boy;;1990;SunSoft;Puzzle;;;;;;;;;
"Looney Tunes (USA, Europe)";"Looney Tunes (USA, Europe)";Nintendo Game Boy;;1992;SunSoft;Platform;1;;;;;;;;
Loopz (World);Loopz (World);Nintendo Game Boy;;1991;Mindscape Inc.;Puzzle;2;;;;;;;;
Lost Trip (Taiwan) (Unl);Lost Trip (Taiwan) (Unl);Nintendo Game Boy;;199?;Gowin;Maze;;;;;;;;;
"Lost World, The - Jurassic Park (USA, Europe)";"Lost World, The - Jurassic Park (USA, Europe)";Nintendo Game Boy;;1997;Torus Games;Platform;1;;;;;;;;
Lucky Luke (Europe);Lucky Luke (Europe);Nintendo Game Boy;;1996;Infogrames;Platform;;;;;;;;;
"Lucle (Japan, Europe)";"Lucle (Japan, Europe)";Nintendo Game Boy;;1994;Vic Tokai;Puzzle;;;;;;;;;
Lunar Lander (Japan);Lunar Lander (Japan);Nintendo Game Boy;;1990;Pack-In-Video;Action;2;;;;;;;;
"Madden '95 (USA, Europe)";"Madden '95 (USA, Europe)";Nintendo Game Boy;;1994;Halestorm;Sports/Football;;;;;;;;;
"Madden '96 (USA, Europe)";"Madden '96 (USA, Europe)";Nintendo Game Boy;;1995;Black Pearl Software;Sports/Football;2;;;;;;;;
Madden '97 (USA);Madden '97 (USA);Nintendo Game Boy;;1996;THQ;Sports/Football;;;;;;;;;
Magic Ball (Taiwan) (Unl);Magic Ball (Taiwan) (Unl);Nintendo Game Boy;;199?;Gowin;Puzzle;;;;;;;;;
Magic Knight Rayearth 2nd. - The Missing Colors (Japan) (Translated En);Magic Knight Rayearth 2nd. - The Missing Colors (Japan) (Translated En);Nintendo Game Boy;;1995;Tomy Corporation;Role-Playing;;;;;;;;;
Magic Maze (Asia) (Unl);Magic Maze (Asia) (Unl);Nintendo Game Boy;;1993;Sachen;Puzzle;;;;;;;;;
Magical Taruruuto-kun (Japan);Magical Taruruuto-kun (Japan);Nintendo Game Boy;;1991;TOSE;Platform;;;;;;;;;
Magical Taruruuto-kun 2 - Raibaa Zone Panic!! (Japan);Magical Taruruuto-kun 2 - Raibaa Zone Panic!! (Japan);Nintendo Game Boy;;1992;Tom Create;Platform;;;;;;;;;
Magical Tower (Asia) (Unl);Magical Tower (Asia) (Unl);Nintendo Game Boy;;1993;Sachen;Platform;;;;;;;;;
Magnetic Soccer (Europe);Magnetic Soccer (Europe);Nintendo Game Boy;;1992;Nintendo;Sports/Soccer;;;;;;;;;
Mahou Kishi Rayearth (Japan) (Translated En);Mahou Kishi Rayearth (Japan) (Translated En);Nintendo Game Boy;;1995;Pandora Box;Role-Playing;;;;;;;;;
Mahou Kishi Rayearth 2nd. - The Missing Colors (Japan) (Translated En);Mahou Kishi Rayearth 2nd. - The Missing Colors (Japan) (Translated En);Nintendo Game Boy;;1995;Tomy Corporation;Role-Playing;;;;;;;;;
Makai Mura Gaiden - The Demon Darkness (Japan) (Translated En);Makai Mura Gaiden - The Demon Darkness (Japan) (Translated En);Nintendo Game Boy;;1993;Sun L;Adventure;;;;;;;;;
Malibu Beach Volleyball (USA);Malibu Beach Volleyball (USA);Nintendo Game Boy;;1990;Activision;Sports/Volleyball;;;;;;;;;
"Marble Madness (USA, Europe)";"Marble Madness (USA, Europe)";Nintendo Game Boy;;1991;Mindscape Inc.;Puzzle;2;;;;;;;;
"Mario's Picross (USA, Europe)";"Mario's Picross (USA, Europe)";Nintendo Game Boy;;1995;Nintendo;Puzzle;1;;;;;;;;
Maru's Mission (USA);Maru's Mission (USA);Nintendo Game Boy;;1991;Jaleco Entertainment;Platform;;;;;;;;;
Masakari Densetsu - Kintarou Action Hen (Japan);Masakari Densetsu - Kintarou Action Hen (Japan);Nintendo Game Boy;;1992;TOSE;Action;;;;;;;;;
Master Karateka (Japan);Master Karateka (Japan);Nintendo Game Boy;;1989;Bandai Shinsei;Action;;;;;;;;;
Matthias Sammer Soccer (Germany);Matthias Sammer Soccer (Germany);Nintendo Game Boy;;1997;Tomy Corporation;Sports/Soccer;;;;;;;;;
Maui Mallard (USA);Maui Mallard (USA);Nintendo Game Boy;;1998;SunSoft;Platform;;;;;;;;;
"Maus, Die (Europe)";"Maus, Die (Europe)";Nintendo Game Boy;;1997;Infogrames;Puzzle;;;;;;;;;
Max (Europe);Max (Europe);Nintendo Game Boy;;1992;King Records;Action;2;;;;;;;;
McDonaldland (Europe);McDonaldland (Europe);Nintendo Game Boy;;1992;Visual Concepts;Platform;;;;;;;;;
Mega Man - Dr. Wily's Revenge (USA);Mega Man - Dr. Wily's Revenge (USA);Nintendo Game Boy;;1991;Capcom;Platform;1;;;;;;;;
Mega Man II (USA);Mega Man II (USA);Nintendo Game Boy;;1992;Capcom;Platform;1;;;;;;;;
Mega Man III (USA);Mega Man III (USA);Nintendo Game Boy;;1992;Capcom;Platform;1;;;;;;;;
Mega Man IV (USA);Mega Man IV (USA);Nintendo Game Boy;;1993;Capcom;Platform;1;;;;;;;;
Mega Man V (USA);Mega Man V (USA);Nintendo Game Boy;;1994;Capcom;Platform;1;;;;;;;;
"Megalit (USA, Europe)";"Megalit (USA, Europe)";Nintendo Game Boy;;1992;Takara;Puzzle;;;;;;;;;
"Mercenary Force (USA, Europe)";"Mercenary Force (USA, Europe)";Nintendo Game Boy;;1994;Meldac;Shoot-'Em-Up;;;;;;;;;
Metal Masters (USA);Metal Masters (USA);Nintendo Game Boy;;1994;Electro Brain;Fighter;;;;;;;;;
Metroid II - Return of Samus (World);Metroid II - Return of Samus (World);Nintendo Game Boy;;1991;Nintendo;Platform;1;;;;;;;;
Mickey Mouse (Europe);Mickey Mouse (Europe);Nintendo Game Boy;;1992;Kemco;Platform;1;;;;;;;;
Mickey Mouse (Japan);Mickey Mouse (Japan);Nintendo Game Boy;;1989;Kemco;Platform;;;;;;;;;
"Mickey Mouse - Magic Wand (USA, Europe)";"Mickey Mouse - Magic Wand (USA, Europe)";Nintendo Game Boy;;1998;Nintendo;Action;;;;;;;;;
Mickey Mouse IV (Japan);Mickey Mouse IV (Japan);Nintendo Game Boy;;1989;Kemco;Platform;;;;;;;;;
Mickey's Dangerous Chase (USA);Mickey's Dangerous Chase (USA);Nintendo Game Boy;;1991;Nintendo;Platform;1;;;;;;;;
"Mickey's Ultimate Challenge (USA, Europe)";"Mickey's Ultimate Challenge (USA, Europe)";Nintendo Game Boy;;1994;Hi Tech Expressions;Action;1;;;;;;;;
Mickey's Chase (USA);Mickey\'s Chase (USA);Nintendo Game Boy;;1991;Nintendo;Platform;;;;;;;;;
"Micro Machines (USA, Europe)";"Micro Machines (USA, Europe)";Nintendo Game Boy;;1995;Ocean;Driving;2;;;;;;;;
Micro Machines 2 - Turbo Tournament (Europe);Micro Machines 2 - Turbo Tournament (Europe);Nintendo Game Boy;;1994;Ocean;Driving;2;;;;;;;;
"Mighty Morphin Power Rangers (USA, Europe)";"Mighty Morphin Power Rangers (USA, Europe)";Nintendo Game Boy;;1994;Bandai;Fighter;1;;;;;;;;
"Mighty Morphin Power Rangers - The Movie (USA, Europe)";"Mighty Morphin Power Rangers - The Movie (USA, Europe)";Nintendo Game Boy;;1995;Bandai;Fighter;;;;;;;;;
"Milon's Secret Castle (USA, Europe)";"Milon's Secret Castle (USA, Europe)";Nintendo Game Boy;;1993;Hudson;Platform;1;;;;;;;;
Miner 2049er (USA);Miner 2049er (USA);Nintendo Game Boy;;1992;Mindscape Inc.;Platform;;;;;;;;;
Minesweeper - Soukaitei (Japan);Minesweeper - Soukaitei (Japan);Nintendo Game Boy;;1991;Arc System Works;Puzzle;2;;;;;;;;
Mini Putt (Japan);Mini Putt (Japan);Nintendo Game Boy;;1991;A-Wave;Sports/Golf;4;;;;;;;;
Miracle Adventure of Esparks - Ushinawareta Seiseki Perivron (Japan);Miracle Adventure of Esparks - Ushinawareta Seiseki Perivron (Japan);Nintendo Game Boy;;1992;Sun L;Action;;;;;;;;;
"Missile Command (USA, Europe)";"Missile Command (USA, Europe)";Nintendo Game Boy;;1992;Accolade;Shooter;2;;;;;;;;
Mogura de Pon! (Japan);Mogura de Pon! (Japan);Nintendo Game Boy;;1994;Athena;Action;;;;;;;;;
"Mole Mania (USA, Europe)";"Mole Mania (USA, Europe)";Nintendo Game Boy;;1997;Nintendo;Puzzle;2;;;;;;;;
Momotarou Dengeki (Japan) (Translated En);Momotarou Dengeki (Japan) (Translated En);Nintendo Game Boy;;1993;Hudson;Action;;;;;;;;;
Momotarou Dengeki 2 (Japan);Momotarou Dengeki 2 (Japan);Nintendo Game Boy;;1994;Hudson;Action;;;;;;;;;
Money Idol Exchanger (Japan);Money Idol Exchanger (Japan);Nintendo Game Boy;;1997;Athena;Puzzle;;;;;;;;;
Monopoly (USA);Monopoly (USA);Nintendo Game Boy;;1991;Park Brothers;Board Games;4;;;;;;;;
Monster Max (Europe);Monster Max (Europe);Nintendo Game Boy;;1995;Titus Software;Platform;1;;;;;;;;
Monster Truck (Japan);Monster Truck (Japan);Nintendo Game Boy;;1990;Varie;Driving;;;;;;;;;
"Monster Truck Wars (USA, Europe)";"Monster Truck Wars (USA, Europe)";Nintendo Game Boy;;1994;Acclaim;Driving;;;;;;;;;
Montezuma's Return! (Europe);Montezuma's Return! (Europe);Nintendo Game Boy;;1998;Take-Two Interactive Interactive;Platform;;;;;;;;;
"Mortal Kombat (USA, Europe)";"Mortal Kombat (USA, Europe)";Nintendo Game Boy;;1993;Acclaim;Fighter;;;;;;;;;
Mortal Kombat 3 (USA);Mortal Kombat 3 (USA);Nintendo Game Boy;;1995;Midway;Fighter;1;;;;;;;;
"Mortal Kombat I & II (USA, Europe)";"Mortal Kombat I & II (USA, Europe)";Nintendo Game Boy;;1997;Acclaim;Beat-'Em-Up;;;;;;;;;
"Mortal Kombat II (USA, Europe)";"Mortal Kombat II (USA, Europe)";Nintendo Game Boy;;1994;Acclaim;Beat-'Em-Up;;;;;;;;;
Motocross Maniacs (USA);Motocross Maniacs (USA);Nintendo Game Boy;;1990;Ultra Soft;Driving;2;;;;;;;;
Mouse Trap Hotel (USA);Mouse Trap Hotel (USA);Nintendo Game Boy;;1992;Milton Bradley;Action;;;;;;;;;
Mr. Chin's Gourmet Paradise (USA);Mr. Chin's Gourmet Paradise (USA);Nintendo Game Boy;;1990;Romstar;Action;1;;;;;;;;
Mr. Do! (USA);Mr. Do! (USA);Nintendo Game Boy;;1992;Ocean;Action;;;;;;;;;
Mr. Nutz (Europe);Mr. Nutz (Europe);Nintendo Game Boy;;1994;Ocean;Platform;;;;;;;;;
Ms. Pac-Man (USA);Ms. Pac-Man (USA);Nintendo Game Boy;;1993;Namco;Action;2;;;;;;;;
"Muhammad Ali's Boxing (USA, Europe)";"Muhammad Ali's Boxing (USA, Europe)";Nintendo Game Boy;;1993;Virgin Interactive;Sports/Boxing;;;;;;;;;
"Mulan (USA, Europe)";"Mulan (USA, Europe)";Nintendo Game Boy;;1998;THQ;Platform;1;;;;;;;;
Mysterium (USA);Mysterium (USA);Nintendo Game Boy;;1991;"Asmik Ace Entertainment, Inc";Role-Playing;;;;;;;;;
Mystical Ninja Starring Goemon (USA);Mystical Ninja Starring Goemon (USA);Nintendo Game Boy;;1998;Konami;Action;;;;;;;;;
"NBA All Star Challenge (USA, Europe)";"NBA All Star Challenge (USA, Europe)";Nintendo Game Boy;;1991;LJN Ltd.;Sports/Basketball;2;;;;;;;;
"NBA All Star Challenge 2 (USA, Europe)";"NBA All Star Challenge 2 (USA, Europe)";Nintendo Game Boy;;1999;LJN Ltd.;Sports/Basketball;2;;;;;;;;
"NBA Jam (USA, Europe)";"NBA Jam (USA, Europe)";Nintendo Game Boy;;1994;LJN Ltd.;Sports/Basketball;1;;;;;;;;
"NBA Jam - Tournament Edition (USA, Europe)";"NBA Jam - Tournament Edition (USA, Europe)";Nintendo Game Boy;;1995;Acclaim;Sports/Basketball;;;;;;;;;
"NBA Live 96 (USA, Europe)";"NBA Live 96 (USA, Europe)";Nintendo Game Boy;;1996;Black Pearl Software;Sports/Basketball;1;;;;;;;;
NFL Football (USA);NFL Football (USA);Nintendo Game Boy;;1990;Konami;Sports/Football;;;;;;;;;
"NFL Quarterback Club '96 (USA, Europe)";"NFL Quarterback Club '96 (USA, Europe)";Nintendo Game Boy;;1995;Acclaim;Sports/Football;;;;;;;;;
"NFL Quarterback Club (USA, Europe)";"NFL Quarterback Club (USA, Europe)";Nintendo Game Boy;;1993;LJN Ltd.;Sports/Football;2;;;;;;;;
"NFL Quarterback Club 2 (USA, Europe)";"NFL Quarterback Club 2 (USA, Europe)";Nintendo Game Boy;;1995;LJN Ltd.;Sports/Football;;;;;;;;;
"NFL Quarterback Club II (USA, Europe)";"NFL Quarterback Club II (USA, Europe)";Nintendo Game Boy;;1995;LJN Ltd.;Sports/Football;;;;;;;;;
"NHL '96 (USA, Europe)";"NHL '96 (USA, Europe)";Nintendo Game Boy;;1996;Black Pearl Software;Sports/Hockey;;;;;;;;;
"NHL Hockey '95 (USA, Europe)";"NHL Hockey '95 (USA, Europe)";Nintendo Game Boy;;1995;Malibu Games;Sports/Hockey;1;;;;;;;;
NIV Bible & the 20 Lost Levels of Joshua (USA) (Unl);NIV Bible & the 20 Lost Levels of Joshua (USA) (Unl);Nintendo Game Boy;;1996;Wisdom Tree;Miscellaneous;2;;;;;;;;
"Nail'n Scale (USA, Europe)";"Nail'n Scale (USA, Europe)";Nintendo Game Boy;;1992;Data East;Action;2;;;;;;;;
Nakajima Satoru - F-1 Hero GB - World Championship '91 (Japan);Nakajima Satoru - F-1 Hero GB - World Championship '91 (Japan);Nintendo Game Boy;;1992;Natsu System;Driving;;;;;;;;;
Namco Classic (Japan);Namco Classic (Japan);Nintendo Game Boy;;1991;Namco;Sports/Golf;;;;;;;;;
Namco Gallery Vol.1 (Japan);Namco Gallery Vol.1 (Japan);Nintendo Game Boy;;1996;Namco;Compilation;;;;;;;;;
Namco Gallery Vol.2 (Japan);Namco Gallery Vol.2 (Japan);Nintendo Game Boy;;1996;Namco;Compilation;;;;;;;;;
Namco Gallery Vol.3 (Japan);Namco Gallery Vol.3 (Japan);Nintendo Game Boy;;1997;Namco;Compilation;;;;;;;;;
Nangoku Shounen Papuwa-kun - Ganmadan no Yabou (Japan);Nangoku Shounen Papuwa-kun - Ganmadan no Yabou (Japan);Nintendo Game Boy;;1994;Daft;Puzzle;;;;;;;;;
"Navy Seals (USA, Europe)";"Navy Seals (USA, Europe)";Nintendo Game Boy;;1991;Ocean;Platform;;;;;;;;;
Nectaris GB (Japan) (Translated En);Nectaris GB (Japan) (Translated En);Nintendo Game Boy;;1998;TamTam;Strategy;;;;;;;;;
Nekketsu Kouha Kunio-kun - Bangai Rantou Hen (Japan) (Translated En);Nekketsu Kouha Kunio-kun - Bangai Rantou Hen (Japan) (Translated En);Nintendo Game Boy;;1990;Technos Japan;Beat-'Em-Up;;;;;;;;;
Nekketsu Koukou Dodge Ball-bu (Japan);Nekketsu Koukou Dodge Ball-bu (Japan);Nintendo Game Boy;;1991;Technos Japan;Sports;;;;;;;;;
Nekketsu! Beach Volley Da yo Kunio-kun (Japan);Nekketsu! Beach Volley Da yo Kunio-kun (Japan);Nintendo Game Boy;;1994;Technos Japan;Sports/Volleyball;;;;;;;;;
Nemesis (USA);Nemesis (USA);Nintendo Game Boy;;1990;Ultra Soft;Shoot-'Em-Up;;;;;;;;;
Nettou Garou Densetsu 2 (Japan);Nettou Garou Densetsu 2 (Japan);Nintendo Game Boy;;1994;Sun L;Fighter;;;;;;;;;
Nettou Real Bout Garou Densetsu Special (Japan);Nettou Real Bout Garou Densetsu Special (Japan);Nintendo Game Boy;;1998;Gaibrain;Fighter;;;;;;;;;
Nettou Samurai Spirits - Zankurou Musouken (Japan);Nettou Samurai Spirits - Zankurou Musouken (Japan);Nintendo Game Boy;;1996;Betop;Fighter;;;;;;;;;
"New Chessmaster, The (USA, Europe)";"New Chessmaster, The (USA, Europe)";Nintendo Game Boy;;1993;Hi Tech Expressions;Board Games;;;;;;;;;
Nigel Mansell's World Championship (USA);Nigel Mansell's World Championship (USA);Nintendo Game Boy;;1993;GameTek;Driving;1;;;;;;;;
Nihon Daihyou Team - Eikou no Eleven (Japan);Nihon Daihyou Team - Eikou no Eleven (Japan);Nintendo Game Boy;;1998;Jupiter Multimedia;Sports/Soccer;;;;;;;;;
"Ninja Boy (USA, Europe)";"Ninja Boy (USA, Europe)";Nintendo Game Boy;;1990;Culture Brain;Action;;;;;;;;;
"Ninja Boy 2 (USA, Europe)";"Ninja Boy 2 (USA, Europe)";Nintendo Game Boy;;1993;Culture Brain;Action;;;;;;;;;
Ninja Gaiden Shadow (USA);Ninja Gaiden Shadow (USA);Nintendo Game Boy;;1991;Tecmo;Platform;1;;;;;;;;
Ninja Taro (USA);Ninja Taro (USA);Nintendo Game Boy;;1992;American Sammy;Role-Playing;;;;;;;;;
Ninku (Japan);Ninku (Japan);Nintendo Game Boy;;1995;TOSE;Action;;;;;;;;;
Nintama Rantarou GB - Eawase Challenge Puzzle (Japan);Nintama Rantarou GB - Eawase Challenge Puzzle (Japan);Nintendo Game Boy;;1998;Culture Brain;Puzzle;;;;;;;;;
"Nintendo World Cup (USA, Europe)";"Nintendo World Cup (USA, Europe)";Nintendo Game Boy;;1991;Nintendo;Sports/Soccer;;;;;;;;;
Nippon Daihyou Team - Eikou no Eleven (Japan);Nippon Daihyou Team - Eikou no Eleven (Japan);Nintendo Game Boy;;1998;Jupiter Multimedia;Sports/Soccer;;;;;;;;;
Nobunaga's Ambition (USA);Nobunaga's Ambition (USA);Nintendo Game Boy;;1991;Koei;Strategy;2;;;;;;;;
Nontan to Issho - Kurukuru Puzzle (Japan);Nontan to Issho - Kurukuru Puzzle (Japan);Nintendo Game Boy;;1994;Access;Puzzle;;;;;;;;;
Noobow (Japan);Noobow (Japan);Nintendo Game Boy;;1992;Irem;Platform;;;;;;;;;
"Oddworld Adventures (USA, Europe)";"Oddworld Adventures (USA, Europe)";Nintendo Game Boy;;1998;GT Interactive;Platform;1;;;;;;;;
"Olympic Summer Games (USA, Europe)";"Olympic Summer Games (USA, Europe)";Nintendo Game Boy;;1996;Black Pearl Software;Sports;1;;;;;;;;
Operation C (USA);Operation C (USA);Nintendo Game Boy;;1991;Ultra Soft;Shooter;1;;;;;;;;
Othello (Europe);Othello (Europe);Nintendo Game Boy;;1990;Nintendo;Board Games;2;;;;;;;;
Otto's Ottifanten - Baby Bruno's Nightmare (Europe);Otto's Ottifanten - Baby Bruno's Nightmare (Europe);Nintendo Game Boy;;1998;Infogrames;Platform;;;;;;;;;
Out of Gas (USA);Out of Gas (USA);Nintendo Game Boy;;1992;"FCI, Inc";Driving;;;;;;;;;
"PGA European Tour (USA, Europe)";"PGA European Tour (USA, Europe)";Nintendo Game Boy;;1995;Malibu Games;Sports/Golf;2;;;;;;;;
"PGA Tour '96 (USA, Europe)";"PGA Tour '96 (USA, Europe)";Nintendo Game Boy;;1995;Black Pearl Software;Sports/Golf;2;;;;;;;;
Pac-Attack (USA);Pac-Attack (USA);Nintendo Game Boy;;1994;Namco;Puzzle;1;;;;;;;;
Pac-In-Time (USA);Pac-In-Time (USA);Nintendo Game Boy;;1995;Namco;Action;1;;;;;;;;
Pac-Man (USA);Pac-Man (USA);Nintendo Game Boy;;1991;Namco;Action;2;;;;;;;;
Pachio-kun - Puzzle Castle (Japan);Pachio-kun - Puzzle Castle (Japan);Nintendo Game Boy;;1994;Marionette;Puzzle;;;;;;;;;
"Pagemaster, The (USA)";"Pagemaster, The (USA)";Nintendo Game Boy;;1994;Fox Interactive;Platform;;;;;;;;;
Painter Momopie (Japan);Painter Momopie (Japan);Nintendo Game Boy;;1990;Sigma Ent. Inc.;Action;;;;;;;;;
Palamedes (Europe);Palamedes (Europe);Nintendo Game Boy;;1990;Hot B;Puzzle;2;;;;;;;;
Panel Action Bingo (USA);Panel Action Bingo (USA);Nintendo Game Boy;;1993;"FCI, Inc";Strategy;;;;;;;;;
Panel no Ninja Kesamaru (Japan);Panel no Ninja Kesamaru (Japan);Nintendo Game Boy;;1992;Epoch;Puzzle;;;;;;;;;
"Paperboy (USA, Europe)";"Paperboy (USA, Europe)";Nintendo Game Boy;;1990;Mindscape Inc.;Action;1;;;;;;;;
"Paperboy 2 (USA, Europe)";"Paperboy 2 (USA, Europe)";Nintendo Game Boy;;1992;Mindscape Inc.;Action;;;;;;;;;
Parasol Henbee (Japan);Parasol Henbee (Japan);Nintendo Game Boy;;1990;Epoch;Action;;;;;;;;;
Parasol Stars (Europe);Parasol Stars (Europe);Nintendo Game Boy;;1991;Ocean;Platform;1;;;;;;;;
Parodius (Europe);Parodius (Europe);Nintendo Game Boy;;1992;Palcom;Shoot-'Em-Up;1;;;;;;;;
Peetan (Japan);Peetan (Japan);Nintendo Game Boy;;1991;Inter State;Puzzle;;;;;;;;;
Peke to Poko no Daruman Busters (Japan) (Translated En);Peke to Poko no Daruman Busters (Japan) (Translated En);Nintendo Game Boy;;1991;Birthday;Action;;;;;;;;;
Penguin Land (Japan);Penguin Land (Japan);Nintendo Game Boy;;1990;Atelier Double;Puzzle;;;;;;;;;
Penguin Wars (USA);Penguin Wars (USA);Nintendo Game Boy;;1990;Ascii;Action;2;;;;;;;;
Penta Dragon (Japan) (Translated En);Penta Dragon (Japan) (Translated En);Nintendo Game Boy;;1992;Japan Art Media;Shoot-'Em-Up;;;;;;;;;
Phantom Air Mission (Europe);Phantom Air Mission (Europe);Nintendo Game Boy;;1992;Activision;Flying;;;;;;;;;
Picross 2 (Japan) (Translated En);Picross 2 (Japan) (Translated En);Nintendo Game Boy;;1996;Jupiter Multimedia;Puzzle;1;;;;;;;;
Pierre Le Chef is.. Out to Lunch (Europe);Pierre Le Chef is.. Out to Lunch (Europe);Nintendo Game Boy;;1993;Mindscape Inc.;Platform;;;;;;;;;
"Pinball - Revenge of the 'Gator (USA, Europe)";"Pinball - Revenge of the 'Gator (USA, Europe)";Nintendo Game Boy;;1990;HaL;Pinball;;;;;;;;;
Pinball Deluxe (Europe);Pinball Deluxe (Europe);Nintendo Game Boy;;1995;GameTek;Pinball;;;;;;;;;
"Pinball Dreams (USA, Europe)";"Pinball Dreams (USA, Europe)";Nintendo Game Boy;;1993;GameTek;Pinball;;;;;;;;;
"Pinball Fantasies (USA, Europe)";"Pinball Fantasies (USA, Europe)";Nintendo Game Boy;;1995;GameTek;Pinball;;;;;;;;;
Pinball Mania (Europe);Pinball Mania (Europe);Nintendo Game Boy;;1995;GameTek;Pinball;;;;;;;;;
Pingu - Sekai de 1ban Genki na Penguin (Japan);Pingu - Sekai de 1ban Genki na Penguin (Japan);Nintendo Game Boy;;1993;Tom Create;Action;;;;;;;;;
Pinocchio (USA);Pinocchio (USA);Nintendo Game Boy;;1996;Black Pearl Software;Platform;1;;;;;;;;
Pipe Dream (USA);Pipe Dream (USA);Nintendo Game Boy;;1990;Bullet-Proof Software;Puzzle;2;;;;;;;;
"Pit Fighter (USA, Europe)";"Pit Fighter (USA, Europe)";Nintendo Game Boy;;1992;THQ;Fighter;1;;;;;;;;
Play Action Football (USA);Play Action Football (USA);Nintendo Game Boy;;1990;Nintendo;Sports/Football;;;;;;;;;
"Pocahontas (USA, Europe)";"Pocahontas (USA, Europe)";Nintendo Game Boy;;1996;Black Pearl Software;Platform;1;;;;;;;;
Pocket Bomberman (Europe);Pocket Bomberman (Europe);Nintendo Game Boy;;1998;Nintendo;Action;1;;;;;;;;
Pocket Densha (Japan);Pocket Densha (Japan);Nintendo Game Boy;;1998;Coconuts Japan;Simulation;;;;;;;;;
Pocket Golf (Japan);Pocket Golf (Japan);Nintendo Game Boy;;1998;Bottom Up;Sports/Golf;;;;;;;;;
Pocket Mahjong (Japan);Pocket Mahjong (Japan);Nintendo Game Boy;;1997;Bottom Up;Mahjong;;;;;;;;;
Pocket Monsters - Midori (Japan) (Translated En);Pocket Monsters - Midori (Japan) (Translated En);Nintendo Game Boy;;1996;Game Freak;Role-Playing;2;;;;;;;;
Pocket Puyo Puyo Tsuu (Japan);Pocket Puyo Puyo Tsuu (Japan);Nintendo Game Boy;;1996;Compile;Puzzle;;;;;;;;;
Pocket Stadium (Japan);Pocket Stadium (Japan);Nintendo Game Boy;;1990;Atlus Co.;Sports/Baseball;;;;;;;;;
"Pokemon - Blue Version (USA, Europe)";"Pokemon - Blue Version (USA, Europe)";Nintendo Game Boy;;1998;Nintendo;Adventure;2;;;;;;;;
"Pokemon - Red Version (USA, Europe)";"Pokemon - Red Version (USA, Europe)";Nintendo Game Boy;;1998;Nintendo;Adventure;2;;;;;;;;
"Pokemon - Yellow Version - Special Pikachu Edition (USA, Europe)";"Pokemon - Yellow Version - Special Pikachu Edition (USA, Europe)";Nintendo Game Boy;;1999;Nintendo;Adventure;2;;;;;;;;
Pokonyan! - Yume no Daibouken (Japan);Pokonyan! - Yume no Daibouken (Japan);Nintendo Game Boy;;1994;Toho;Platform;;;;;;;;;
Ponta to Hinako no Chindouchuu - Yuujou Hen (Japan);Ponta to Hinako no Chindouchuu - Yuujou Hen (Japan);Nintendo Game Boy;;1990;Naxat Soft;Platform;;;;;;;;;
Pop'n TwinBee (Europe);Pop'n TwinBee (Europe);Nintendo Game Boy;;1994;Konami;Shoot-'Em-Up;;;;;;;;;
Popeye (Japan);Popeye (Japan);Nintendo Game Boy;;1990;Sigma Ent. Inc.;Platform;;;;;;;;;
Popeye 2 (USA);Popeye 2 (USA);Nintendo Game Boy;;1993;Activision;Platform;2;;;;;;;;
