#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
Revelations - The Demon Slayer (USA);Revelations - The Demon Slayer (USA);Nintendo Game Boy Color;;1999;Atlus Co.;Role-Playing;1;;;;;;;;
"Rhino Rumble (USA, Europe)";"Rhino Rumble (USA, Europe)";Nintendo Game Boy Color;;2002;Telegames Inc.;Platform;1;;;;;;;;
Rip-Tide Racer (Europe);Rip-Tide Racer (Europe);Nintendo Game Boy Color;;2000;Cryo Interactive;Driving;;;;;;;;;
"Road Champs - BXS Stunt Biking (USA, Europe)";"Road Champs - BXS Stunt Biking (USA, Europe)";Nintendo Game Boy Color;;2000;Activision;Sports;1;;;;;;;;
Road Rash (USA);Road Rash (USA);Nintendo Game Boy Color;;2000;Electronic Arts;Driving;2;;;;;;;;
Roadsters Trophy (USA);Roadsters Trophy (USA);Nintendo Game Boy Color;;2000;Titus Software;Driving;1;;;;;;;;
Robin Hood (Europe);Robin Hood (Europe);Nintendo Game Boy Color;;2001;Electronic Arts;Action;1;;;;;;;;
RoboCop (Europe);RoboCop (Europe);Nintendo Game Boy Color;;2001;Titus Software;Shooter;1;;;;;;;;
Robopon - Sun Version (USA);Robopon - Sun Version (USA);Nintendo Game Boy Color;;2000;Atlus Co.;Role-Playing;1;;;;;;;;
Robot Wars - Metal Mayhem (Europe);Robot Wars - Metal Mayhem (Europe);Nintendo Game Boy Color;;2000;BBC Multimedia;Action;;;;;;;;;
Rocket Power - Gettin' Air (USA);Rocket Power - Gettin' Air (USA);Nintendo Game Boy Color;;2001;THQ;Sports;;;;;;;;;
Rocky Mountain Trophy Hunter (USA);Rocky Mountain Trophy Hunter (USA);Nintendo Game Boy Color;;2000;Infogrames;Sports/Hunting;;;;;;;;;
Roland Garros French Open (Europe);Roland Garros French Open (Europe);Nintendo Game Boy Color;;2000;Cryo Interactive;Sports;;;;;;;;;
Ronaldo V-Soccer (USA);Ronaldo V-Soccer (USA);Nintendo Game Boy Color;;2001;GT Interactive;Sports;;;;;;;;;
"Roswell Conspiracies - Aliens, Myths & Legends (USA)";"Roswell Conspiracies - Aliens, Myths & Legends (USA)";Nintendo Game Boy Color;;2001;Red Storm Entertainment;Adventure;;;;;;;;;
"Rox (USA, Europe)";"Rox (USA, Europe)";Nintendo Game Boy Color;;2001;Titus Software;Puzzle;;;;;;;;;
"Rugrats - Time Travelers (USA, Europe)";"Rugrats - Time Travelers (USA, Europe)";Nintendo Game Boy Color;;1999;THQ;Platform;;;;;;;;;
Rugrats - Totally Angelica (USA);Rugrats - Totally Angelica (USA);Nintendo Game Boy Color;;2000;THQ;Adventure;;;;;;;;;
"Rugrats Movie, The (USA, Europe)";"Rugrats Movie, The (USA, Europe)";Nintendo Game Boy Color;;1999;THQ;Action;1;;;;;;;;
"Rugrats in Paris - The Movie (USA, Europe)";"Rugrats in Paris - The Movie (USA, Europe)";Nintendo Game Boy Color;;2000;THQ;Action;;;;;;;;;
SWIV (Europe);SWIV (Europe);Nintendo Game Boy Color;;2001;TCC;Shoot-'Em-Up;;;;;;;;;
"Sabrina - The Animated Series - Spooked! (USA, Europe)";"Sabrina - The Animated Series - Spooked! (USA, Europe)";Nintendo Game Boy Color;;2001;WayForward;Action;;;;;;;;;
"Sabrina - The Animated Series - Zapped! (USA, Europe)";"Sabrina - The Animated Series - Zapped! (USA, Europe)";Nintendo Game Boy Color;;2000;WayForward;Action;;;;;;;;;
San Francisco Rush 2049 (USA);San Francisco Rush 2049 (USA);Nintendo Game Boy Color;;2000;Midway;Driving;1;;;;;;;;
Santa Claus Junior (Europe);Santa Claus Junior (Europe);Nintendo Game Boy Color;;2001;NEON Software GmbH;Action;1;;;;;;;;
"Scooby-Doo! - Classic Creep Capers (USA, Europe)";"Scooby-Doo! - Classic Creep Capers (USA, Europe)";Nintendo Game Boy Color;;2001;THQ;Adventure;1;;;;;;;;
Scrabble (Europe);Scrabble (Europe);Nintendo Game Boy Color;;2001;Runecraft;Board Games;;;;;;;;;
Sesame Street Sports (USA);Sesame Street Sports (USA);Nintendo Game Boy Color;;2001;NewKidCo;Sports;;;;;;;;;
Sgt. Rock - On the Frontline (USA);Sgt. Rock - On the Frontline (USA);Nintendo Game Boy Color;;2000;Bam Entertainment;Action;;;;;;;;;
"Shadowgate Classic (USA, Europe) (Rev A)";"Shadowgate Classic (USA, Europe) (Rev A)";Nintendo Game Boy Color;;1999;Kemco;Role-Playing;;;;;;;;;
"Shamus (USA, Europe)";"Shamus (USA, Europe)";Nintendo Game Boy Color;;2000;Vatical Entertainment;Action;1;;;;;;;;
"Shanghai Pocket (USA, Europe) (Rev A)";"Shanghai Pocket (USA, Europe) (Rev A)";Nintendo Game Boy Color;;1998;Activision;Board Games;2;;;;;;;;
Shantae (USA);Shantae (USA);Nintendo Game Boy Color;;2002;Capcom;Platform;1;;;;;;;;
Shaun Palmer's Pro Snowboarder (USA);Shaun Palmer's Pro Snowboarder (USA);Nintendo Game Boy Color;;2001;Activision;Sports;2;;;;;;;;
"Shrek - Fairy Tale Freakdown (USA, Europe)";"Shrek - Fairy Tale Freakdown (USA, Europe)";Nintendo Game Boy Color;;2001;TDK Mediactive;Action;1;;;;;;;;
"Simpsons, The - Night of the Living Treehouse of Horror (USA, Europe)";"Simpsons, The - Night of the Living Treehouse of Horror (USA, Europe)";Nintendo Game Boy Color;;2001;THQ;Platform;1;;;;;;;;
"Smurfs Nightmare, The (USA)";"Smurfs Nightmare, The (USA)";Nintendo Game Boy Color;;1999;Infogrames;Action;;;;;;;;;
Snoopy Tennis (USA);Snoopy Tennis (USA);Nintendo Game Boy Color;;2001;Infogrames;Sports;2;;;;;;;;
Snow White and the Seven Dwarfs (USA);Snow White and the Seven Dwarfs (USA);Nintendo Game Boy Color;;2001;Ubisoft;Action;;;;;;;;;
Soccer Manager (Europe);Soccer Manager (Europe);Nintendo Game Boy Color;;2000;Acclaim;Sports;;;;;;;;;
Space Invaders (USA);Space Invaders (USA);Nintendo Game Boy Color;;1999;Activision;Shoot-'Em-Up;2;;;;;;;;
Space Marauder (USA);Space Marauder (USA);Nintendo Game Boy Color;;2000;Agetec Inc.;Shoot-'Em-Up;1;;;;;;;;
Spacestation Silicon Valley (Europe);Spacestation Silicon Valley (Europe);Nintendo Game Boy Color;;1999;Take-Two Interactive;Action;;;;;;;;;
Spawn (USA);Spawn (USA);Nintendo Game Boy Color;;1999;Konami;Action;1;;;;;;;;
"Speedy Gonzales - Aztec Adventure (USA, Europe)";"Speedy Gonzales - Aztec Adventure (USA, Europe)";Nintendo Game Boy Color;;1999;Electro Source;Platform;;;;;;;;;
"Spider-Man (USA, Europe)";"Spider-Man (USA, Europe)";Nintendo Game Boy Color;;2000;Activision;Action;1;;;;;;;;
Spider-Man 2 - The Sinister Six (USA);Spider-Man 2 - The Sinister Six (USA);Nintendo Game Boy Color;;2001;Activision;Action;1;;;;;;;;
Spirou Robbedoes - The Robot Invasion (Europe);Spirou Robbedoes - The Robot Invasion (Europe);Nintendo Game Boy Color;;2000;Ubisoft;Action;;;;;;;;;
"SpongeBob SquarePants - Legend of the Lost Spatula (USA, Europe)";"SpongeBob SquarePants - Legend of the Lost Spatula (USA, Europe)";Nintendo Game Boy Color;;2001;THQ;Action;;;;;;;;;
Spy vs. Spy (USA);Spy vs. Spy (USA);Nintendo Game Boy Color;;1999;Vatical Entertainment;Action;;;;;;;;;
Star Wars Episode I - Obi-Wan's Adventures (USA);Star Wars Episode I - Obi-Wan's Adventures (USA);Nintendo Game Boy Color;;2000;THQ;Action;1;;;;;;;;
"Star Wars Episode I - Racer (USA, Europe)";"Star Wars Episode I - Racer (USA, Europe)";Nintendo Game Boy Color;;1999;Nintendo;Driving;2;;;;;;;;
Street Fighter Alpha - Warriors' Dreams (USA);Street Fighter Alpha - Warriors' Dreams (USA);Nintendo Game Boy Color;;2000;Capcom;Fighter;2;;;;;;;;
"Stuart Little - The Journey Home (USA, Europe)";"Stuart Little - The Journey Home (USA, Europe)";Nintendo Game Boy Color;;2001;Activision;Action;1;;;;;;;;
Super Breakout! (USA);Super Breakout! (USA);Nintendo Game Boy Color;;1998;Majesco Games;Action;;;;;;;;;
"Super Mario Bros. Deluxe (USA, Europe) (Rev B)";"Super Mario Bros. Deluxe (USA, Europe) (Rev B)";Nintendo Game Boy Color;;1999;Nintendo;Platform;2;;;;;;;;
Supercross Freestyle (Europe);Supercross Freestyle (Europe);Nintendo Game Boy Color;;2000;Infogrames;Driving;1;;;;;;;;
Survival Kids (USA);Survival Kids (USA);Nintendo Game Boy Color;;1999;Konami;Role-Playing;1;;;;;;;;
Suzuki Alstare Extreme Racing (Europe);Suzuki Alstare Extreme Racing (Europe);Nintendo Game Boy Color;;1999;Ubisoft;Driving;;;;;;;;;
TNN Outdoors Fishing Champ (USA);TNN Outdoors Fishing Champ (USA);Nintendo Game Boy Color;;1999;ASC Games;Sports/Fishing;;;;;;;;;
TOCA Touring Car Championship (USA);TOCA Touring Car Championship (USA);Nintendo Game Boy Color;;2000;SouthPeak Games;Driving;;;;;;;;;
"Tarzan (USA, Europe)";"Tarzan (USA, Europe)";Nintendo Game Boy Color;;1999;Activision;Action;;;;;;;;;
Tazmanian Devil - Munching Madness (USA);Tazmanian Devil - Munching Madness (USA);Nintendo Game Boy Color;;1999;SunSoft;Platform;;;;;;;;;
"Tech Deck Skateboarding (USA, Europe)";"Tech Deck Skateboarding (USA, Europe)";Nintendo Game Boy Color;;2001;Activision;Sports;1;;;;;;;;
Test Drive 2001 (USA);Test Drive 2001 (USA);Nintendo Game Boy Color;;2000;Infogrames;Driving;2;;;;;;;;
Test Drive 6 (USA);Test Drive 6 (USA);Nintendo Game Boy Color;;1999;Infogrames;Driving;1;;;;;;;;
Test Drive Cycles (USA);Test Drive Cycles (USA);Nintendo Game Boy Color;;2000;Infogrames;Driving;;;;;;;;;
Test Drive Le Mans (USA);Test Drive Le Mans (USA);Nintendo Game Boy Color;;2000;Infogrames;Driving;;;;;;;;;
Test Drive Off-Road 3 (USA);Test Drive Off-Road 3 (USA);Nintendo Game Boy Color;;1999;Infogrames;Driving;1;;;;;;;;
Tetris DX (World);Tetris DX (World);Nintendo Game Boy Color;;1999;Nintendo;Puzzle;2;;;;;;;;
Thunderbirds (Europe);Thunderbirds (Europe);Nintendo Game Boy Color;;2000;SCi;Action;;;;;;;;;
"Tiger Woods PGA Tour 2000 (USA, Europe)";"Tiger Woods PGA Tour 2000 (USA, Europe)";Nintendo Game Boy Color;;2000;THQ;Sports/Golf;4;;;;;;;;
Tintin - Prisoners of the Sun (Europe);Tintin - Prisoners of the Sun (Europe);Nintendo Game Boy Color;;2000;Atari;Platform;;;;;;;;;
Tintin in Tibet (Europe);Tintin in Tibet (Europe);Nintendo Game Boy Color;;2001;Infogrames;Platform;1;;;;;;;;
Tiny Toon Adventures - Buster Saves the Day (USA);Tiny Toon Adventures - Buster Saves the Day (USA);Nintendo Game Boy Color;;2001;Conspiracy Entertainment;Action;1;;;;;;;;
Tiny Toon Adventures - Dizzy's Candy Quest (Europe);Tiny Toon Adventures - Dizzy's Candy Quest (Europe);Nintendo Game Boy Color;;2001;Formula;Action;1;;;;;;;;
Titus the Fox to Marrakech and Back (USA);Titus the Fox to Marrakech and Back (USA);Nintendo Game Boy Color;;2000;Titus Software;Adventure;2;;;;;;;;
"Toki Tori (USA, Europe)";"Toki Tori (USA, Europe)";Nintendo Game Boy Color;;2001;Capcom;Puzzle;1;;;;;;;;
"Tom & Jerry (USA, Europe)";"Tom & Jerry (USA, Europe)";Nintendo Game Boy Color;;1999;Majesco Games;Platform;2;;;;;;;;
"Tom Clancy's Rainbow Six (USA, Europe)";"Tom Clancy's Rainbow Six (USA, Europe)";Nintendo Game Boy Color;;2000;SouthPeak Games;Shooter;1;;;;;;;;
Tom and Jerry - Mousehunt (USA);Tom and Jerry - Mousehunt (USA);Nintendo Game Boy Color;;2001;Conspiracy Entertainment;Action;;;;;;;;;
Tom and Jerry in Mouse Attacks! (USA);Tom and Jerry in Mouse Attacks! (USA);Nintendo Game Boy Color;;2000;NewKidCo;Action;1;;;;;;;;
"Tomb Raider (USA, Europe)";"Tomb Raider (USA, Europe)";Nintendo Game Boy Color;;2000;THQ;Adventure;1;;;;;;;;
"Tomb Raider - Curse of the Sword (USA, Europe)";"Tomb Raider - Curse of the Sword (USA, Europe)";Nintendo Game Boy Color;;2001;Core Design Ltd.;Adventure;;;;;;;;;
Tonic Trouble (Europe);Tonic Trouble (Europe);Nintendo Game Boy Color;;2000;Ubisoft;Platform;;;;;;;;;
Tonka Construction Site (USA);Tonka Construction Site (USA);Nintendo Game Boy Color;;2002;TDK Mediactive;Strategy;;;;;;;;;
Tonka Raceway (USA);Tonka Raceway (USA);Nintendo Game Boy Color;;1999;Hasbro Interactive;Driving;;;;;;;;;
"Tony Hawk's Pro Skater (USA, Europe)";"Tony Hawk's Pro Skater (USA, Europe)";Nintendo Game Boy Color;;2000;Activision;Skateboarding;2;;;;;;;;
Tony Hawk's Pro Skater 2 (USA);Tony Hawk's Pro Skater 2 (USA);Nintendo Game Boy Color;;2000;Activision;Skateboarding;1;;;;;;;;
Tony Hawk's Pro Skater 3 (USA);Tony Hawk's Pro Skater 3 (USA);Nintendo Game Boy Color;;2001;Activision;Skateboarding;1;;;;;;;;
Toobin' (USA);Toobin' (USA);Nintendo Game Boy Color;;2000;Midway;Action;1;;;;;;;;
Toonsylvania (USA);Toonsylvania (USA);Nintendo Game Boy Color;;2000;Ubisoft;Action;1;;;;;;;;
Tootuff (Europe);Tootuff (Europe);Nintendo Game Boy Color;;2001;Planet Interactive;Board Games;;;;;;;;;
Top Gear Pocket (USA);Top Gear Pocket (USA);Nintendo Game Boy Color;;1999;Vatical Entertainment;Driving;2;;;;;;;;
Top Gear Pocket 2 (USA);Top Gear Pocket 2 (USA);Nintendo Game Boy Color;;2000;Capcom;Driving;2;;;;;;;;
"Top Gun - Fire Storm (USA, Europe)";"Top Gun - Fire Storm (USA, Europe)";Nintendo Game Boy Color;;2001;Titus Software;Flying;1;;;;;;;;
Total Soccer 2000 (Europe);Total Soccer 2000 (Europe);Nintendo Game Boy Color;;2000;Ubisoft;Sports;2;;;;;;;;
"Towers - Lord Baniff's Deceit (USA, Europe)";"Towers - Lord Baniff's Deceit (USA, Europe)";Nintendo Game Boy Color;;2000;Vatical Entertainment;Role-Playing;2;;;;;;;;
"Toy Story 2 (USA, Europe)";"Toy Story 2 (USA, Europe)";Nintendo Game Boy Color;;1999;THQ;Action;;;;;;;;;
Toy Story Racer (USA);Toy Story Racer (USA);Nintendo Game Boy Color;;2001;Activision;Driving;;;;;;;;;
Trick Boarder (USA);Trick Boarder (USA);Nintendo Game Boy Color;;2000;Natsume;Sports;;;;;;;;;
"Triple Play 2001 (USA, Europe)";"Triple Play 2001 (USA, Europe)";Nintendo Game Boy Color;;2000;THQ;Sports;;;;;;;;;
Trouballs (USA);Trouballs (USA);Nintendo Game Boy Color;;2001;Capcom;Puzzle;1;;;;;;;;
"Turok - Rage Wars (USA, Europe)";"Turok - Rage Wars (USA, Europe)";Nintendo Game Boy Color;;2000;Acclaim;Action;;;;;;;;;
"Turok 2 - Seeds of Evil (USA, Europe)";"Turok 2 - Seeds of Evil (USA, Europe)";Nintendo Game Boy Color;;1998;Acclaim;Action;1;;;;;;;;
"Turok 3 - Shadow of Oblivion (USA, Europe)";"Turok 3 - Shadow of Oblivion (USA, Europe)";Nintendo Game Boy Color;;2000;Acclaim;Action;1;;;;;;;;
Tweenies - Doodles' Bones (Europe);Tweenies - Doodles' Bones (Europe);Nintendo Game Boy Color;;2001;BBC Multimedia;Action;;;;;;;;;
Tweety's High-Flying Adventure (USA);Tweety's High-Flying Adventure (USA);Nintendo Game Boy Color;;2000;Kemco;Action;;;;;;;;;
Tyco RC - Racin' Ratz (USA);Tyco RC - Racin' Ratz (USA);Nintendo Game Boy Color;;2000;Mattel;Driving;;;;;;;;;
Ultimate Fighting Championship (USA);Ultimate Fighting Championship (USA);Nintendo Game Boy Color;;2000;Crave;Fighter;;;;;;;;;
"Ultimate Paint Ball (USA, Europe)";"Ultimate Paint Ball (USA, Europe)";Nintendo Game Boy Color;;2000;Majesco Games;Action;1;;;;;;;;
Ultimate Surfing (USA);Ultimate Surfing (USA);Nintendo Game Boy Color;;2001;Natsume;Action;;;;;;;;;
Uno (USA);Uno (USA);Nintendo Game Boy Color;;1999;Mattel;Board Games;2;;;;;;;;
V-Rally - Championship Edition (USA);V-Rally - Championship Edition (USA);Nintendo Game Boy Color;;1999;Infogrames;Driving;;;;;;;;;
"VIP (USA, Europe)";"VIP (USA, Europe)";Nintendo Game Boy Color;;2001;Ubisoft;Action;1;;;;;;;;
Vegas Games (USA);Vegas Games (USA);Nintendo Game Boy Color;;2000;3DO;Action;;;;;;;;;
Vigilante 8 (USA);Vigilante 8 (USA);Nintendo Game Boy Color;;1999;Vatical Entertainment;Driving;2;;;;;;;;
"WCW Mayhem (USA, Europe)";"WCW Mayhem (USA, Europe)";Nintendo Game Boy Color;;2000;Electronic Arts;Sports/Wrestling;;;;;;;;;
WWF Attitude (USA);WWF Attitude (USA);Nintendo Game Boy Color;;1999;Acclaim;Sports/Wrestling;1;;;;;;;;
"WWF Betrayal (USA, Europe)";"WWF Betrayal (USA, Europe)";Nintendo Game Boy Color;;2001;THQ;Sports/Wrestling;;;;;;;;;
"WWF WrestleMania 2000 (USA, Europe)";"WWF WrestleMania 2000 (USA, Europe)";Nintendo Game Boy Color;;1999;THQ;Sports/Wrestling;2;;;;;;;;
Wacky Races (USA);Wacky Races (USA);Nintendo Game Boy Color;;2000;Infogrames;Driving;1;;;;;;;;
"Walt Disney World Quest - Magical Racing Tour (USA, Europe)";"Walt Disney World Quest - Magical Racing Tour (USA, Europe)";Nintendo Game Boy Color;;2000;Activision;Driving;1;;;;;;;;
Wario Land 3 (World);Wario Land 3 (World);Nintendo Game Boy Color;;2000;Nintendo;Platform;1;;;;;;;;
"Wario Land II (USA, Europe)";"Wario Land II (USA, Europe)";Nintendo Game Boy Color;;1999;Nintendo;Platform;1;;;;;;;;
Warlocked (USA);Warlocked (USA);Nintendo Game Boy Color;;2000;Nintendo;Strategy;2;;;;;;;;
Warriors of Might and Magic (USA);Warriors of Might and Magic (USA);Nintendo Game Boy Color;;2000;3DO;Action;1;;;;;;;;
"Wendy - Every Witch Way (USA, Europe)";"Wendy - Every Witch Way (USA, Europe)";Nintendo Game Boy Color;;2001;TDK Mediactive;Action;1;;;;;;;;
Wetrix GB (Europe);Wetrix GB (Europe);Nintendo Game Boy Color;;2000;Infogrames;Puzzle;;;;;;;;;
Who Wants to Be a Millionaire - 2nd Edition (USA);Who Wants to Be a Millionaire - 2nd Edition (USA);Nintendo Game Boy Color;;2000;THQ;Game Show;;;;;;;;;
"Wild Thornberrys, The - Rambler (USA)";"Wild Thornberrys, The - Rambler (USA)";Nintendo Game Boy Color;;2000;Mattel;Action;;;;;;;;;
Wings of Fury (USA);Wings of Fury (USA);Nintendo Game Boy Color;;1999;Mindscape Inc.;Action;;;;;;;;;
Winnie the Pooh - Adventures in the 100 Acre Wood (USA);Winnie the Pooh - Adventures in the 100 Acre Wood (USA);Nintendo Game Boy Color;;2000;NewKidCo;Action;;;;;;;;;
Woody Woodpecker (USA);Woody Woodpecker (USA);Nintendo Game Boy Color;;2001;DreamCatcher Interactive;Platform;;;;;;;;;
Woody Woodpecker Racing (USA);Woody Woodpecker Racing (USA);Nintendo Game Boy Color;;2000;Konami;Driving;;;;;;;;;
World Destruction League - Thunder Tanks (USA);World Destruction League - Thunder Tanks (USA);Nintendo Game Boy Color;;2000;3DO;Action;;;;;;;;;
Worms Armageddon (USA);Worms Armageddon (USA);Nintendo Game Boy Color;;2000;Infogrames;Miscellaneous;2;;;;;;;;
"X-Men - Mutant Academy (USA, Europe)";"X-Men - Mutant Academy (USA, Europe)";Nintendo Game Boy Color;;2000;Activision;Fighter;2;;;;;;;;
"X-Men - Mutant Wars (USA, Europe)";"X-Men - Mutant Wars (USA, Europe)";Nintendo Game Boy Color;;2000;Activision;Beat-'Em-Up;1;;;;;;;;
X-Men - Wolverine's Rage (USA);X-Men - Wolverine's Rage (USA);Nintendo Game Boy Color;;2001;Activision;Platform;1;;;;;;;;
"Xena - Warrior Princess (USA, Europe)";"Xena - Warrior Princess (USA, Europe)";Nintendo Game Boy Color;;2001;Titus Software;Action;;;;;;;;;
Xtreme Sports (USA);Xtreme Sports (USA);Nintendo Game Boy Color;;2000;Infogrames;Sports;1;;;;;;;;
Xtreme Wheels (USA);Xtreme Wheels (USA);Nintendo Game Boy Color;;2001;Bam Entertainment;Driving;;;;;;;;;
"Yars' Revenge (USA, Europe)";"Yars' Revenge (USA, Europe)";Nintendo Game Boy Color;;1999;Telegames Inc.;Shoot-'Em-Up;1;;;;;;;;
Yoda Stories (USA);Yoda Stories (USA);Nintendo Game Boy Color;;1999;THQ;Action;;;;;;;;;
Yogi Bear - Great Balloon Blast (USA);Yogi Bear - Great Balloon Blast (USA);Nintendo Game Boy Color;;2000;Bam Entertainment;Action;2;;;;;;;;
Yu-Gi-Oh! - Dark Duel Stories (USA);Yu-Gi-Oh! - Dark Duel Stories (USA);Nintendo Game Boy Color;;2002;Konami;Card Battle;2;;;;;;;;
Zebco Fishing! (USA);Zebco Fishing! (USA);Nintendo Game Boy Color;;1999;Vatical Entertainment;Sports/Fishing;1;;;;;;;;
Zidane Football Generation (Europe);Zidane Football Generation (Europe);Nintendo Game Boy Color;;2002;Cryo Interactive;Sports;;;;;;;;;
Zoboomafoo - Playtime in Zobooland (USA);Zoboomafoo - Playtime in Zobooland (USA);Nintendo Game Boy Color;;2001;Encore Software Inc.;Action;;;;;;;;;
