#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
World Heroes 2 (USA);World Heroes 2 (USA);Super Nintendo Entertainment System;;1994;Takara;Fighter;;;;;;;;;
World League Basketball (Europe);World League Basketball (Europe);Super Nintendo Entertainment System;;1993;Sculptured Software;Sports/Basketball;;;;;;;;;
World League Soccer (USA);World League Soccer (USA);Super Nintendo Entertainment System;;1992;Mindscape;Sports/Soccer;;;;;;;;;
World Masters Golf (Europe);World Masters Golf (Europe);Super Nintendo Entertainment System;;1995;Virgin Interactive;Sports/Golf;;;;;;;;;
World Soccer 94 - Road to Glory (USA);World Soccer 94 - Road to Glory (USA);Super Nintendo Entertainment System;;1993;Atlus;Sports/Soccer;;;;;;;;;
Worms (Europe);Worms (Europe);Super Nintendo Entertainment System;;1996;Ocean;Strategy;4;;;;;;;;
"X Zone (Japan, USA)";"X Zone (Japan, USA)";Super Nintendo Entertainment System;;1992;Kemco;Gun;1;;;;;;;;
X-Kaliber 2097 (USA);X-Kaliber 2097 (USA);Super Nintendo Entertainment System;;1994;Activision;Platform;;;;;;;;;
X-Men - Mutant Apocalypse (USA);X-Men - Mutant Apocalypse (USA);Super Nintendo Entertainment System;;1995;Capcom;Platform;;;;;;;;;
Xardion (USA);Xardion (USA);Super Nintendo Entertainment System;;1992;"Asmik Ace Entertainment, Inc";Shooter;;;;;;;;;
Yoshi's Cookie (USA);Yoshi's Cookie (USA);Super Nintendo Entertainment System;;1993;Bullet Proof Software;Puzzle;2;;;;;;;;
Yoshi's Safari (USA);Yoshi's Safari (USA);Super Nintendo Entertainment System;;1993;Nintendo;Gun;2;;;;;;;;
Young Merlin (USA);Young Merlin (USA);Super Nintendo Entertainment System;;1993;Virgin Interactive;Adventure;1;;;;;;;;
Ys III - Wanderers from Ys (USA);Ys III - Wanderers from Ys (USA);Super Nintendo Entertainment System;;1991;American Sammy;Role-Playing;1;;;;;;;;
Zero the Kamikaze Squirrel (USA);Zero the Kamikaze Squirrel (USA);Super Nintendo Entertainment System;;1994;Sun Soft;Platform;;;;;;;;;
Zombies Ate My Neighbors (USA);Zombies Ate My Neighbors (USA);Super Nintendo Entertainment System;;1993;Konami;Action;2;;;;;;;;
Zool - Ninja of the Nth Dimension (USA);Zool - Ninja of the Nth Dimension (USA);Super Nintendo Entertainment System;;1994;GameTek;Platform;;;;;;;;;
Zoop (USA);Zoop (USA);Super Nintendo Entertainment System;;1995;Viacom New Media;Puzzle;1;;;;;;;;
