#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
Rolling (Europe);Rolling (Europe);Sony PlayStation 2;;2003;Rage Software;Sports;;;;;;;;;
Romance of the Three Kingdoms IX (USA);Romance of the Three Kingdoms IX (USA);Sony PlayStation 2;;2004;Koei;Strategy;8;;;;;;;;
Romance of the Three Kingdoms VII (USA);Romance of the Three Kingdoms VII (USA);Sony PlayStation 2;;2002;Koei;Strategy;1;;;;;;;;
Romance of the Three Kingdoms VIII (USA);Romance of the Three Kingdoms VIII (USA);Sony PlayStation 2;;2003;Koei;Strategy;8;;;;;;;;
Romance of the Three Kingdoms X (USA);Romance of the Three Kingdoms X (USA);Sony PlayStation 2;;2005;Koei;Strategy;8;;;;;;;;
Romance of the Three Kingdoms XI (USA);Romance of the Three Kingdoms XI (USA);Sony PlayStation 2;;2007;Koei;Strategy;8;;;;;;;;
Romancing SaGa (USA);Romancing SaGa (USA);Sony PlayStation 2;;2005;Square Enix;Role-Playing;1;;;;;;;;
Room Zoom - Race for Impact (Europe);Room Zoom - Race for Impact (Europe);Sony PlayStation 2;;2005;Blade Interactive;Driving;;;;;;;;;
Ruff Trigger - The Vanocore Conspiracy (USA);Ruff Trigger - The Vanocore Conspiracy (USA);Sony PlayStation 2;;2006;Playstos Entertainment;Platform;1;;;;;;;;
Rugby (USA);Rugby (USA);Sony PlayStation 2;;2001;Creative Assembly;Sports/Rugby;2;;;;;;;;
Rugby 06 (USA);Rugby 06 (USA);Sony PlayStation 2;;2006;EA Canada;Sports/Rugby;2;;;;;;;;
Rugby 08 (USA);Rugby 08 (USA);Sony PlayStation 2;;2007;EA Canada;Sports/Rugby;2;;;;;;;;
Rugby 2004 (USA);Rugby 2004 (USA);Sony PlayStation 2;;2003;HB Studios Multimedia;Sports/Rugby;2;;;;;;;;
Rugby 2005 (USA);Rugby 2005 (USA);Sony PlayStation 2;;2005;HB Studios Multimedia;Sports/Rugby;2;;;;;;;;
Rugby Challenge 2006 (Europe);Rugby Challenge 2006 (Europe);Sony PlayStation 2;;2006;Swordfish Studios;Sports/Rugby;1;;;;;;;;
Rugby League (Europe);Rugby League (Europe);Sony PlayStation 2;;2003;Sidhe Interactive;Sports/Rugby;2;;;;;;;;
Rugby League 2 - World Cup Edition (Europe);Rugby League 2 - World Cup Edition (Europe);Sony PlayStation 2;;2008;Sidhe Interactive;Sports/Rugby;2;;;;;;;;
Rugrats - Royal Ransom (USA);Rugrats - Royal Ransom (USA);Sony PlayStation 2;;2002;Avalanche Software;Platform;2;;;;;;;;
Rule of Rose (USA);Rule of Rose (USA);Sony PlayStation 2;;2006;Atlus Co.;Action;1;;;;;;;;
Rumble Racing (USA);Rumble Racing (USA);Sony PlayStation 2;;2001;Electronic Arts;Driving;2;;;;;;;;
Rumble Roses (USA);Rumble Roses (USA);Sony PlayStation 2;;2004;Yuke's;Sports/Wrestling;2;;;;;;;;
Runabout 3 - Neo Age (Europe);Runabout 3 - Neo Age (Europe);Sony PlayStation 2;;2002;Graphic Research;Driving;;;;;;;;;
Rune - Viking Warlord (USA);Rune - Viking Warlord (USA);Sony PlayStation 2;;2001;Human Head Studios;Shooter;2;;;;;;;;
Rygar - The Legendary Adventure (USA);Rygar - The Legendary Adventure (USA);Sony PlayStation 2;;2002;Tecmo;Action;1;;;;;;;;
S.L.A.I. - Steel Lancer Arena International (USA);S.L.A.I. - Steel Lancer Arena International (USA);Sony PlayStation 2;;2005;Genki;Simulation;2;;;;;;;;
SAS - Anti Terror Force (Europe);SAS - Anti Terror Force (Europe);Sony PlayStation 2;;2005;Atomic Planet Entertainment;Shooter;1;;;;;;;;
SBK - Superbike World Championship (USA);SBK - Superbike World Championship (USA);Sony PlayStation 2;;2008;Milestone S.r.l;Motorcycle;;;;;;;;;
SBK-09 - Superbike World Championship (Europe);SBK-09 - Superbike World Championship (Europe);Sony PlayStation 2;;2009;Milestone S.r.l;Motorcycle;;;;;;;;;
SCORE International Baja 1000 (USA);SCORE International Baja 1000 (USA);Sony PlayStation 2;;2008;Left Field Productions;Driving;;;;;;;;;
SD Gundam Force - Showdown! (USA);SD Gundam Force - Showdown! (USA);Sony PlayStation 2;;2004;Tom Create;Shooter;;;;;;;;;
SNK Arcade Classics Vol. 1 (USA);SNK Arcade Classics Vol. 1 (USA);Sony PlayStation 2;;2008;SNK Playmore;Compilation;2;;;;;;;;
SOCOM - U.S. Navy SEALs (USA);SOCOM - U.S. Navy SEALs (USA);Sony PlayStation 2;;2002;Zipper Interactive;Shooter;1;;;;;;;;
SOCOM - U.S. Navy SEALs - Combined Assault (USA);SOCOM - U.S. Navy SEALs - Combined Assault (USA);Sony PlayStation 2;;2006;Zipper Interactive;Shooter;1;;;;;;;;
SOCOM 3 - U.S. Navy SEALs (USA);SOCOM 3 - U.S. Navy SEALs (USA);Sony PlayStation 2;;2005;Zipper Interactive;Shooter;1;;;;;;;;
SOCOM II - U.S. Navy SEALs (USA);SOCOM II - U.S. Navy SEALs (USA);Sony PlayStation 2;;2004;Zipper Interactive;Shooter;1;;;;;;;;
SSX (USA);SSX (USA);Sony PlayStation 2;;2000;EA Sports Big;Sports/Snowboarding;2;;;;;;;;
SSX 3 (USA);SSX 3 (USA);Sony PlayStation 2;;2003;EA Canada;Sports/Snowboarding;2;;;;;;;;
SSX On Tour (USA);SSX On Tour (USA);Sony PlayStation 2;;2005;EA Canada;Sports/Snowboarding;2;;;;;;;;
SSX Tricky (USA);SSX Tricky (USA);Sony PlayStation 2;;2001;EA Canada;Sports/Snowboarding;2;;;;;;;;
SVC Chaos - SNK vs. Capcom (Europe);SVC Chaos - SNK vs. Capcom (Europe);Sony PlayStation 2;;2005;Playmore;Fighter;2;;;;;;;;
SWAT - Global Strike Team (USA);SWAT - Global Strike Team (USA);Sony PlayStation 2;;2003;Argonaut Games;Shooter;4;;;;;;;;
SWAT Siege (Europe);SWAT Siege (Europe);Sony PlayStation 2;;2006;Phoenix Games;Action;;;;;;;;;
Safari Adventures - Africa (Europe);Safari Adventures - Africa (Europe);Sony PlayStation 2;;2007;Blast! Entertainment Ltd;Adventure;;;;;;;;;
Saint & Sinner (Europe);Saint & Sinner (Europe);Sony PlayStation 2;;2008;Phoenix Games;Puzzle;;;;;;;;;
Saint Seiya - The Hades (Europe);Saint Seiya - The Hades (Europe);Sony PlayStation 2;;2006;Dimps Corporation;Fighter;2;;;;;;;;
Saint Seiya - The Sanctuary (Europe);Saint Seiya - The Sanctuary (Europe);Sony PlayStation 2;;2005;Dimps Corporation;Fighter;2;;;;;;;;
"Sakura Wars - So Long, My Love (USA) (Disc 1)";"Sakura Wars - So Long, My Love (USA) (Disc 1)";Sony PlayStation 2;;2010;RED Entertainment;Strategy;1;;;;;;;;
"Sakura Wars - So Long, My Love (USA) (Disc 2)";"Sakura Wars - So Long, My Love (USA) (Disc 2)";Sony PlayStation 2;;2010;RED Entertainment;Strategy;1;;;;;;;;
Salt Lake 2002 (USA);Salt Lake 2002 (USA);Sony PlayStation 2;;2002;Attention To Detail;Sports/Olympic;2;;;;;;;;
Samurai Aces (Europe);Samurai Aces (Europe);Sony PlayStation 2;;2006;Psikyo;Shoot-'Em-Up;;;;;;;;;
Samurai Champloo - Sidetracked (USA);Samurai Champloo - Sidetracked (USA);Sony PlayStation 2;;2006;Grasshopper Manufacture;Beat-'Em-Up;2;;;;;;;;
Samurai Jack - The Shadow of Aku (USA);Samurai Jack - The Shadow of Aku (USA);Sony PlayStation 2;;2004;Adrenium;Platform;1;;;;;;;;
Samurai Shodown Anthology (USA);Samurai Shodown Anthology (USA);Sony PlayStation 2;;2009;SNK Playmore;Compilation;2;;;;;;;;
Samurai Shodown V (Europe);Samurai Shodown V (Europe);Sony PlayStation 2;;2006;SNK;Fighter;2;;;;;;;;
Samurai Warriors (USA);Samurai Warriors (USA);Sony PlayStation 2;;2004;Omega Force;Beat-'Em-Up;2;;;;;;;;
Samurai Warriors - Xtreme Legends (USA);Samurai Warriors - Xtreme Legends (USA);Sony PlayStation 2;;2004;Omega Force;Beat-'Em-Up;2;;;;;;;;
Samurai Warriors 2 (USA);Samurai Warriors 2 (USA);Sony PlayStation 2;;2006;Omega Force;Beat-'Em-Up;2;;;;;;;;
Samurai Warriors 2 - Empires (USA);Samurai Warriors 2 - Empires (USA);Sony PlayStation 2;;2007;Omega Force;Beat-'Em-Up;2;;;;;;;;
Samurai Warriors 2 - Xtreme Legends (USA);Samurai Warriors 2 - Xtreme Legends (USA);Sony PlayStation 2;;2008;Koei;Beat-'Em-Up;2;;;;;;;;
Samurai Western (USA);Samurai Western (USA);Sony PlayStation 2;;2005;Acquire;Action;2;;;;;;;;
Saturday Night Speedway (USA);Saturday Night Speedway (USA);Sony PlayStation 2;;2004;Ratbag;Driving;;;;;;;;;
Savage Skies (USA);Savage Skies (USA);Sony PlayStation 2;;2002;iRock Interactive;Shooter;2;;;;;;;;
Scaler (USA);Scaler (USA);Sony PlayStation 2;;2004;Artificial Mind and Movement;Platform;1;;;;;;;;
Scarface - The World Is Yours (USA);Scarface - The World Is Yours (USA);Sony PlayStation 2;;2006;Radical Entertainment;Action;1;;;;;;;;
Scooby-Doo! First Frights (USA);Scooby-Doo! First Frights (USA);Sony PlayStation 2;;2009;Torus Games;Adventure;2;;;;;;;;
Scooby-Doo! Mystery Mayhem (USA);Scooby-Doo! Mystery Mayhem (USA);Sony PlayStation 2;;2004;Artificial Mind and Movement;Action;1;;;;;;;;
Scooby-Doo! Night of 100 Frights (USA);Scooby-Doo! Night of 100 Frights (USA);Sony PlayStation 2;;2002;Heavy Iron Studios;Platform;1;;;;;;;;
Scooby-Doo! Unmasked (USA);Scooby-Doo! Unmasked (USA);Sony PlayStation 2;;2005;Artificial Mind and Movement;Platform;1;;;;;;;;
Scooby-Doo! and the Spooky Swamp (USA);Scooby-Doo! and the Spooky Swamp (USA);Sony PlayStation 2;;2010;Torus Games;Platform;;;;;;;;;
"Scorpion King, The - Rise of the Akkadian (USA)";"Scorpion King, The - Rise of the Akkadian (USA)";Sony PlayStation 2;;2002;VU Games;Beat-'Em-Up;;;;;;;;;
Scrabble - 2003 Edition (Europe);Scrabble - 2003 Edition (Europe);Sony PlayStation 2;;2003;Atari;Board Games;;;;;;;;;
Sea Monsters - A Prehistoric Adventure (USA);Sea Monsters - A Prehistoric Adventure (USA);Sony PlayStation 2;;2008;Atomic Planet Entertainment;Adventure;;;;;;;;;
Sea World - Shamu's Deep Sea Adventures (USA);Sea World - Shamu's Deep Sea Adventures (USA);Sony PlayStation 2;;2005;Sand Grain Studios;Action;;;;;;;;;
Search & Destroy (Europe);Search & Destroy (Europe);Sony PlayStation 2;;2006;Phoenix Games;Action;;;;;;;;;
Second Sight (USA);Second Sight (USA);Sony PlayStation 2;;2004;Free Radical Design;Action;1;;;;;;;;
Secret Agent Clank (USA);Secret Agent Clank (USA);Sony PlayStation 2;;2009;Sanzaru Games;Platform;1;;;;;;;;
"Secret Saturdays, The - Beasts of the 5th Sun (USA)";"Secret Saturdays, The - Beasts of the 5th Sun (USA)";Sony PlayStation 2;;2009;High Voltage Software;Action;;;;;;;;;
Secret Service (USA);Secret Service (USA);Sony PlayStation 2;;2008;Tigon;Shooter;;;;;;;;;
Secret Weapons Over Normandy (USA);Secret Weapons Over Normandy (USA);Sony PlayStation 2;;2003;Totally Games;Simulation;2;;;;;;;;
"Seed, The - WarZone (Europe)";"Seed, The - WarZone (Europe)";Sony PlayStation 2;;2003;Midas Interactive Entertainment;Strategy;1;;;;;;;;
Seek and Destroy (USA);Seek and Destroy (USA);Sony PlayStation 2;;2002;Barnhouse Effect;Driving;2;;;;;;;;
Sega Bass Fishing Duel (USA);Sega Bass Fishing Duel (USA);Sony PlayStation 2;;2002;Wow Entertainment;Sports/Fishing;2;;;;;;;;
Sega Classics Collection (USA);Sega Classics Collection (USA);Sony PlayStation 2;;2005;Sega;Compilation;4;;;;;;;;
Sega Genesis Collection (USA);Sega Genesis Collection (USA);Sony PlayStation 2;;2006;Digital Eclipse;Compilation;2;;;;;;;;
Sega Soccer Slam (USA);Sega Soccer Slam (USA);Sony PlayStation 2;;2002;Black Box;Sports/Soccer;2;;;;;;;;
Sega Sports Tennis (USA);Sega Sports Tennis (USA);Sony PlayStation 2;;2002;Hitmaker;Sports/Tennis;;;;;;;;;
Sega SuperStars (USA);Sega SuperStars (USA);Sony PlayStation 2;;2004;Sonic Team;Party;1;;;;;;;;
Sega Superstars Tennis (USA);Sega Superstars Tennis (USA);Sony PlayStation 2;;2008;Sumo Digital;Sports/Tennis;4;;;;;;;;
Sengoku Anthology (Europe);Sengoku Anthology (Europe);Sony PlayStation 2;;2009;SNK;Compilation;1;;;;;;;;
Sensible Soccer 2006 (Europe);Sensible Soccer 2006 (Europe);Sony PlayStation 2;;2006;Kuju Entertainment;Sports/Soccer;2;;;;;;;;
Serious Sam - Next Encounter (USA);Serious Sam - Next Encounter (USA);Sony PlayStation 2;;2004;Climax Group;Shooter;2;;;;;;;;
Seven Samurai 20XX (USA);Seven Samurai 20XX (USA);Sony PlayStation 2;;2004;Dimps Corporation;Beat-'Em-Up;1;;;;;;;;
Shadow Hearts (USA);Shadow Hearts (USA);Sony PlayStation 2;;2001;Sacnoth;Role-Playing;1;;;;;;;;
Shadow Hearts - Covenant (USA) (Disc 1);Shadow Hearts - Covenant (USA) (Disc 1);Sony PlayStation 2;;2004;Nautilus;Role-Playing;1;;;;;;;;
Shadow Hearts - Covenant (USA) (Disc 2);Shadow Hearts - Covenant (USA) (Disc 2);Sony PlayStation 2;;2004;Nautilus;Role-Playing;1;;;;;;;;
Shadow Hearts - From the New World (USA);Shadow Hearts - From the New World (USA);Sony PlayStation 2;;2006;Nautilus;Role-Playing;1;;;;;;;;
Shadow Man - 2econd Coming (USA);Shadow Man - 2econd Coming (USA);Sony PlayStation 2;;2002;Acclaim;Action;1;;;;;;;;
Shadow of Destiny (USA);Shadow of Destiny (USA);Sony PlayStation 2;;2001;Konami;Adventure;1;;;;;;;;
Shadow of Ganymede (Europe);Shadow of Ganymede (Europe);Sony PlayStation 2;;2005;Mere Mortals;Shoot-'Em-Up;;;;;;;;;
Shadow of Rome (USA);Shadow of Rome (USA);Sony PlayStation 2;;2005;Capcom;Action;1;;;;;;;;
"Shadow of Zorro, The (Europe)";"Shadow of Zorro, The (Europe)";Sony PlayStation 2;;2002;In Utero;Action;;;;;;;;;
Shadow of the Colossus (USA);Shadow of the Colossus (USA);Sony PlayStation 2;;2005;SCE Japan Studio;Adventure;1;;;;;;;;
Shadow the Hedgehog (USA);Shadow the Hedgehog (USA);Sony PlayStation 2;;2005;Sonic Team;Platform;2;;;;;;;;
Shaman King - Power of Spirit (USA);Shaman King - Power of Spirit (USA);Sony PlayStation 2;;2004;WinkySoft;Fighter;1;;;;;;;;
Shark Tale (USA);Shark Tale (USA);Sony PlayStation 2;;2004;Edge of Reality;Platform;1;;;;;;;;
Shaun Palmer's Pro Snowboarder (USA);Shaun Palmer's Pro Snowboarder (USA);Sony PlayStation 2;;2001;Dearsoft;Sports/Snowboarding;2;;;;;;;;
Shaun White Snowboarding (USA);Shaun White Snowboarding (USA);Sony PlayStation 2;;2008;Ubisoft;Sports/Snowboarding;2;;;;;;;;
ShellShock - Nam '67 (USA);ShellShock - Nam '67 (USA);Sony PlayStation 2;;2004;Guerrilla;Shooter;1;;;;;;;;
Shepherd's Crossing (USA);Shepherd's Crossing (USA);Sony PlayStation 2;;2008;Success;Strategy;;;;;;;;;
"Shield, The - The Game (USA)";"Shield, The - The Game (USA)";Sony PlayStation 2;;2007;Point of View;Shooter;1;;;;;;;;
Shifters (USA);Shifters (USA);Sony PlayStation 2;;2002;3DO;Action;1;;;;;;;;
Shin Megami Tensei - Devil Summoner - Raidou Kuzunoha vs. the Soulless Army (USA);Shin Megami Tensei - Devil Summoner - Raidou Kuzunoha vs. the Soulless Army (USA);Sony PlayStation 2;;2006;Atlus Co.;Role-Playing;1;;;;;;;;
Shin Megami Tensei - Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (USA);Shin Megami Tensei - Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (USA);Sony PlayStation 2;;2009;Atlus Co.;Role-Playing;1;;;;;;;;
Shin Megami Tensei - Digital Devil Saga (USA);Shin Megami Tensei - Digital Devil Saga (USA);Sony PlayStation 2;;2005;Atlus Co.;Role-Playing;1;;;;;;;;
Shin Megami Tensei - Digital Devil Saga 2 (USA);Shin Megami Tensei - Digital Devil Saga 2 (USA);Sony PlayStation 2;;2005;Atlus Co.;Role-Playing;1;;;;;;;;
Shin Megami Tensei - Nocturne (USA);Shin Megami Tensei - Nocturne (USA);Sony PlayStation 2;;2004;Atlus Co.;Role-Playing;1;;;;;;;;
Shin Megami Tensei - Persona 3 (USA);Shin Megami Tensei - Persona 3 (USA);Sony PlayStation 2;;2007;Atlus Co.;Role-Playing;1;;;;;;;;
Shin Megami Tensei - Persona 3 FES (USA);Shin Megami Tensei - Persona 3 FES (USA);Sony PlayStation 2;;2008;Atlus Co.;Role-Playing;1;;;;;;;;
Shin Megami Tensei - Persona 4 (USA);Shin Megami Tensei - Persona 4 (USA);Sony PlayStation 2;;2008;Atlus Co.;Role-Playing;1;;;;;;;;
Shining Force EXA (USA);Shining Force EXA (USA);Sony PlayStation 2;;2007;Neverland;Role-Playing;1;;;;;;;;
Shining Force Neo (USA);Shining Force Neo (USA);Sony PlayStation 2;;2005;Neverland;Role-Playing;1;;;;;;;;
Shining Tears (USA);Shining Tears (USA);Sony PlayStation 2;;2005;Nex Entertainment;Role-Playing;2;;;;;;;;
Shinobi (USA);Shinobi (USA);Sony PlayStation 2;;2002;Overworks;Beat-'Em-Up;1;;;;;;;;
Shinobido - Way of the Ninja (Europe);Shinobido - Way of the Ninja (Europe);Sony PlayStation 2;;2006;Acquire;Action;1;;;;;;;;
Shogun's Blade (Europe);Shogun's Blade (Europe);Sony PlayStation 2;;2005;Tamsoft;Beat-'Em-Up;;;;;;;;;
Short Track Racing - Trading Paint (USA);Short Track Racing - Trading Paint (USA);Sony PlayStation 2;;2009;Big Ant Studios;Driving;;;;;;;;;
Showdown - Legends of Wrestling (USA);Showdown - Legends of Wrestling (USA);Sony PlayStation 2;;2004;Acclaim;Sports/Wrestling;2;;;;;;;;
Shox (USA);Shox (USA);Sony PlayStation 2;;2002;Electronic Arts;Driving;4;;;;;;;;
Shrek - Super Party (USA);Shrek - Super Party (USA);Sony PlayStation 2;;2002;Mass Media;Party;2;;;;;;;;
Shrek 2 (USA);Shrek 2 (USA);Sony PlayStation 2;;2004;"Luxoflux, Inc.";Platform;4;;;;;;;;
Shrek Smash n' Crash Racing (USA);Shrek Smash n' Crash Racing (USA);Sony PlayStation 2;;2006;Activision;Action;2;;;;;;;;
Shrek SuperSlam (USA);Shrek SuperSlam (USA);Sony PlayStation 2;;2005;Shaba Games;Beat-'Em-Up;4;;;;;;;;
Shrek the Third (USA);Shrek the Third (USA);Sony PlayStation 2;;2007;Amaze Entertainment;Action;2;;;;;;;;
Shrek's Carnival Craze (USA);Shrek's Carnival Craze (USA);Sony PlayStation 2;;2008;Ivolgamus;Party;;;;;;;;;
Silent Hill - Origins (USA);Silent Hill - Origins (USA);Sony PlayStation 2;;2008;Climax Group;Action;1;;;;;;;;
Silent Hill - Shattered Memories (USA);Silent Hill - Shattered Memories (USA);Sony PlayStation 2;;2010;Climax Group;Action;1;;;;;;;;
Silent Hill 2 (Greatest Hits) (USA);Silent Hill 2 (Greatest Hits) (USA);Sony PlayStation 2;;2001;KCET;Action;1;;;;;;;;
Silent Hill 2 (USA);Silent Hill 2 (USA);Sony PlayStation 2;Silent Hill 2 (Greatest Hits) (USA);2001;KCET;Action;1;;;;;;;;
Silent Hill 3 (USA);Silent Hill 3 (USA);Sony PlayStation 2;;2003;KCET;Action;1;;;;;;;;
Silent Hill 4 - The Room (USA);Silent Hill 4 - The Room (USA);Sony PlayStation 2;;2004;KCET;Action;1;;;;;;;;
Silent Line - Armored Core (USA);Silent Line - Armored Core (USA);Sony PlayStation 2;;2003;From Software;Simulation;2;;;;;;;;
Silent Scope (USA);Silent Scope (USA);Sony PlayStation 2;;2000;KCET;Shoot-'Em-Up;1;;;;;;;;
Silent Scope 2 - Dark Silhouette (USA);Silent Scope 2 - Dark Silhouette (USA);Sony PlayStation 2;;2001;KCET;Shoot-'Em-Up;2;;;;;;;;
Silent Scope 3 (USA);Silent Scope 3 (USA);Sony PlayStation 2;;2002;KCET;Shoot-'Em-Up;1;;;;;;;;
Silpheed - The Lost Planet (USA);Silpheed - The Lost Planet (USA);Sony PlayStation 2;;2001;Treasure;Shoot-'Em-Up;1;;;;;;;;
"Simpsons Game, The (USA)";"Simpsons Game, The (USA)";Sony PlayStation 2;;2007;Electronic Arts;Platform;2;;;;;;;;
"Simpsons Skateboarding, The (USA)";"Simpsons Skateboarding, The (USA)";Sony PlayStation 2;;2002;The Code Monkeys;Sports/Skateboarding;2;;;;;;;;
"Simpsons, The - Hit & Run (USA)";"Simpsons, The - Hit & Run (USA)";Sony PlayStation 2;;2003;Radical Entertainment;Driving;1;;;;;;;;
"Simpsons, The - Road Rage (USA)";"Simpsons, The - Road Rage (USA)";Sony PlayStation 2;;2001;Fox Interactive;Driving;2;;;;;;;;
"Sims 2, The (USA)";"Sims 2, The (USA)";Sony PlayStation 2;;2005;Maxis;Virtual Life;2;;;;;;;;
"Sims 2, The - Castaway (USA)";"Sims 2, The - Castaway (USA)";Sony PlayStation 2;;2007;EA Redwood Shores;Virtual Life;1;;;;;;;;
"Sims 2, The - Pets (USA)";"Sims 2, The - Pets (USA)";Sony PlayStation 2;;2006;Maxis;Virtual Life;1;;;;;;;;
"Sims, The (USA)";"Sims, The (USA)";Sony PlayStation 2;;2003;Edge of Reality;Virtual Life;2;;;;;;;;
"Sims, The - Bustin' Out (USA)";"Sims, The - Bustin' Out (USA)";Sony PlayStation 2;;2003;Maxis;Virtual Life;2;;;;;;;;
SingStar '80s (Europe);SingStar '80s (Europe);Sony PlayStation 2;;2005;SCEE;Rhythm;8;;;;;;;;
SingStar '80s (USA);SingStar '80s (USA);Sony PlayStation 2;;2007;SCEE;Rhythm;8;;;;;;;;
SingStar '90s (Europe);SingStar '90s (Europe);Sony PlayStation 2;;2007;SCEE;Rhythm;8;;;;;;;;
SingStar '90s (USA);SingStar '90s (USA);Sony PlayStation 2;;2008;SCEE;Rhythm;8;;;;;;;;
SingStar (Europe);SingStar (Europe);Sony PlayStation 2;;2004;SCEE;Rhythm;2;;;;;;;;
SingStar - Boy Bands vs Girl Bands (Europe);SingStar - Boy Bands vs Girl Bands (Europe);Sony PlayStation 2;;2008;SCEE;Rhythm;8;;;;;;;;
SingStar - The Wiggles (Australia);SingStar - The Wiggles (Australia);Sony PlayStation 2;;2010;SCEE;Rhythm;;;;;;;;;
SingStar ABBA (USA);SingStar ABBA (USA);Sony PlayStation 2;;2008;SCEE;Rhythm;8;;;;;;;;
SingStar Amped (Germany);SingStar Amped (Germany);Sony PlayStation 2;;2008;SCEE;Rhythm;8;;;;;;;;
SingStar Amped (USA);SingStar Amped (USA);Sony PlayStation 2;;2007;SCEE;Rhythm;8;;;;;;;;
SingStar Anthems (Europe);SingStar Anthems (Europe);Sony PlayStation 2;;2006;SCEE;Rhythm;8;;;;;;;;
SingStar Bollywood (Europe);SingStar Bollywood (Europe);Sony PlayStation 2;;2007;SCEE;Rhythm;8;;;;;;;;
SingStar Chart Hits (Australia);SingStar Chart Hits (Australia);Sony PlayStation 2;;2010;SCEE;Rhythm;;;;;;;;;
SingStar Chartbreaker (Germany);SingStar Chartbreaker (Germany);Sony PlayStation 2;;2009;SCEE;Rhythm;;;;;;;;;
SingStar Country (USA);SingStar Country (USA);Sony PlayStation 2;;2008;SCEE;Rhythm;;;;;;;;;
SingStar Die Groessten Solokuenstler (Germany);SingStar Die Groessten Solokuenstler (Germany);Sony PlayStation 2;;2009;SCEE;Rhythm;;;;;;;;;
SingStar Die Toten Hosen (Germany);SingStar Die Toten Hosen (Germany);Sony PlayStation 2;;2007;SCEE;Rhythm;8;;;;;;;;
SingStar Fussballhits (Germany);SingStar Fussballhits (Germany);Sony PlayStation 2;;2010;SCEE;Rhythm;;;;;;;;;
SingStar Hottest Hits (Europe);SingStar Hottest Hits (Europe);Sony PlayStation 2;;2008;SCEE;Rhythm;8;;;;;;;;
SingStar Latino (Spain);SingStar Latino (Spain);Sony PlayStation 2;;2007;SCEE;Rhythm;8;;;;;;;;
SingStar Latino (USA);SingStar Latino (USA);Sony PlayStation 2;;2009;SCEE;Rhythm;8;;;;;;;;
SingStar Legends (Australia);SingStar Legends (Australia);Sony PlayStation 2;;2006;SCEE;Rhythm;8;;;;;;;;
SingStar Legends (Europe);SingStar Legends (Europe);Sony PlayStation 2;;2006;SCEE;Rhythm;8;;;;;;;;
SingStar Legends (USA);SingStar Legends (USA);Sony PlayStation 2;;2008;SCEE;Rhythm;8;;;;;;;;
SingStar Motown (Europe);SingStar Motown (Europe);Sony PlayStation 2;;2009;SCEE;Rhythm;;;;;;;;;
SingStar Party (Europe);SingStar Party (Europe);Sony PlayStation 2;;2004;SCEE;Rhythm;8;;;;;;;;
SingStar Pop (Europe);SingStar Pop (Europe);Sony PlayStation 2;;2007;SCEE;Rhythm;1;;;;;;;;
SingStar Pop (USA);SingStar Pop (USA);Sony PlayStation 2;;2007;SCEE;Rhythm;1;;;;;;;;
SingStar Pop Hits (Europe);SingStar Pop Hits (Europe);Sony PlayStation 2;;2007;SCEE London Studio;Rhythm;8;;;;;;;;
SingStar Pop Vol. 2 (USA);SingStar Pop Vol. 2 (USA);Sony PlayStation 2;;2008;SCEE;Rhythm;8;;;;;;;;
SingStar Queen (USA);SingStar Queen (USA);Sony PlayStation 2;;2009;SCEE;Rhythm;8;;;;;;;;
SingStar R&B (Europe);SingStar R&B (Europe);Sony PlayStation 2;;2007;SCEE;Rhythm;2;;;;;;;;
SingStar Rock Ballads (Europe);SingStar Rock Ballads (Europe);Sony PlayStation 2;;2007;SCEE;Rhythm;8;;;;;;;;
SingStar Rocks! (Australia);SingStar Rocks! (Australia);Sony PlayStation 2;;2006;SCEE London Studio;Rhythm;8;;;;;;;;
SingStar Rocks! (Europe);SingStar Rocks! (Europe);Sony PlayStation 2;;2006;SCEE London Studio;Rhythm;8;;;;;;;;
SingStar Rocks! (USA);SingStar Rocks! (USA);Sony PlayStation 2;;2006;SCEE;Rhythm;8;;;;;;;;
SingStar Singalong with Disney (Europe);SingStar Singalong with Disney (Europe);Sony PlayStation 2;;2008;SCEE;Rhythm;8;;;;;;;;
SingStar Summer Party (Europe);SingStar Summer Party (Europe);Sony PlayStation 2;;2008;SCEE London Studio;Rhythm;8;;;;;;;;
SingStar Take That (Europe);SingStar Take That (Europe);Sony PlayStation 2;;2009;SCEE;Rhythm;;;;;;;;;
Siren (USA);Siren (USA);Sony PlayStation 2;;2004;SCE Japan Studio;Action;1;;;;;;;;
Sitting Ducks (USA);Sitting Ducks (USA);Sony PlayStation 2;;2004;Asobo Studio;Platform;2;;;;;;;;
Skate Attack (Europe);Skate Attack (Europe);Sony PlayStation 2;;2007;Play It;Sports/Skateboarding;;;;;;;;;
Skateboard Madness Xtreme Edition (Europe);Skateboard Madness Xtreme Edition (Europe);Sony PlayStation 2;;2007;Phoenix Games;Sports/Skateboarding;;;;;;;;;
Ski Racing 2006 (Europe);Ski Racing 2006 (Europe);Sony PlayStation 2;;2005;Coldwood Interactive;Sports/Skiing;2;;;;;;;;
Ski and Shoot (USA);Ski and Shoot (USA);Sony PlayStation 2;;2009;Crave;Sports/Skiing;;;;;;;;;
