#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
Klash Ball (USA);Klash Ball (USA);Nintendo Entertainment System;;1991;Sofel;Sports;2;;;;;;;;
Klax (USA) (Unl);Klax (USA) (Unl);Nintendo Entertainment System;;1990;Tengen;Puzzle;;;;;;;;;
Knight Rider (USA);Knight Rider (USA);Nintendo Entertainment System;;1989;Acclaim;Driving;1;;;;;;;;
Konami Hyper Soccer (Europe);Konami Hyper Soccer (Europe);Nintendo Entertainment System;;1992;Konami;Sports/Soccer;;;;;;;;;
Krazy Kreatures (USA) (Unl);Krazy Kreatures (USA) (Unl);Nintendo Entertainment System;;1990;American Video Entertainment;Puzzle;;;;;;;;;
"Krion Conquest, The (USA)";"Krion Conquest, The (USA)";Nintendo Entertainment System;;1991;Vic Tokai;Action;1;;;;;;;;
Krusty's Fun House (USA);Krusty's Fun House (USA);Nintendo Entertainment System;;1992;Acclaim;Puzzle;1;;;;;;;;
"Kung Fu (Japan, USA)";"Kung Fu (Japan, USA)";Nintendo Entertainment System;;1995;Nintendo;Beat-'Em-Up;2;;;;;;;;
Kung-Fu Heroes (USA);Kung-Fu Heroes (USA);Nintendo Entertainment System;;1989;Culture Brain;Beat-'Em-Up;2;;;;;;;;
La Alfombra Magica (Spain) (Unl);La Alfombra Magica (Spain) (Unl);Nintendo Entertainment System;;1992;Caltron;Shoot-'Em-Up;;;;;;;;;
La Gran Aventura Submarina (Spain) (Unl);La Gran Aventura Submarina (Spain) (Unl);Nintendo Entertainment System;;1992;Mega Soft;Shoot-'Em-Up;;;;;;;;;
La Guerra del Golfo (Spain) (Unl);La Guerra del Golfo (Spain) (Unl);Nintendo Entertainment System;;1991;Mega Soft;Shooter;;;;;;;;;
Lan Master (World) (Unl);Lan Master (World) (Unl);Nintendo Entertainment System;;2011;Shiru;Puzzle;;;;;;;;;
Laser Invasion (USA);Laser Invasion (USA);Nintendo Entertainment System;;1991;Ultra;Gun;1;;;;;;;;
Last Action Hero (USA);Last Action Hero (USA);Nintendo Entertainment System;;1993;Sony Imagesoft;Beat-'Em-Up;1;;;;;;;;
"Last Ninja, The (USA)";"Last Ninja, The (USA)";Nintendo Entertainment System;;1991;Jaleco Entertainment;Adventure;1;;;;;;;;
"Last Starfighter, The (USA)";"Last Starfighter, The (USA)";Nintendo Entertainment System;;1990;Mindscape Inc.;Shoot-'Em-Up;1;;;;;;;;
Lawn Mower (World) (Unl);Lawn Mower (World) (Unl);Nintendo Entertainment System;;2011;Shiru;Puzzle;;;;;;;;;
Lee Trevino's Fighting Golf (USA);Lee Trevino's Fighting Golf (USA);Nintendo Entertainment System;;1988;SNK;Sports/Golf;4;;;;;;;;
Legacy of the Wizard (USA);Legacy of the Wizard (USA);Nintendo Entertainment System;;1989;Broderbund;Role-Playing;1;;;;;;;;
"Legend of Kage, The (USA)";"Legend of Kage, The (USA)";Nintendo Entertainment System;;1987;Taito Corporation;Platform;2;;;;;;;;
"Legend of Prince Valiant, The (Europe)";"Legend of Prince Valiant, The (Europe)";Nintendo Entertainment System;;1992;Ocean;Adventure;;;;;;;;;
"Legend of Zelda, The (USA)";"Legend of Zelda, The (USA)";Nintendo Entertainment System;;1992;Nintendo;Adventure;1;;;;;;;;
Legend of the Ghost Lion (USA);Legend of the Ghost Lion (USA);Nintendo Entertainment System;;1992;Kemco;Role-Playing;1;;;;;;;;
Legendary Wings (USA);Legendary Wings (USA);Nintendo Entertainment System;;1988;Capcom;Action;2;;;;;;;;
Legends of the Diamond - The Baseball Championship Game (USA);Legends of the Diamond - The Baseball Championship Game (USA);Nintendo Entertainment System;;1992;Bandai;Sports/Baseball;2;;;;;;;;
Lemmings (USA);Lemmings (USA);Nintendo Entertainment System;;1992;SunSoft;Puzzle;1;;;;;;;;
Lethal Weapon (USA);Lethal Weapon (USA);Nintendo Entertainment System;;1993;Ocean;Beat-'Em-Up;1;;;;;;;;
Life Force (USA);Life Force (USA);Nintendo Entertainment System;;1988;Konami;Shoot-'Em-Up;2;;;;;;;;
Linus Spacehead's Cosmic Crusade (USA) (Unl);Linus Spacehead's Cosmic Crusade (USA) (Unl);Nintendo Entertainment System;;1991;Camerica;Adventure;;;;;;;;;
"Lion King, The (Europe)";"Lion King, The (Europe)";Nintendo Entertainment System;;1994;Virgin Interactive;Platform;;;;;;;;;
Little League Baseball - Championship Series (USA);Little League Baseball - Championship Series (USA);Nintendo Entertainment System;;1990;SNK;Sports/Baseball;2;;;;;;;;
"Little Mermaid, The (USA)";"Little Mermaid, The (USA)";Nintendo Entertainment System;;1991;Capcom;Action;1;;;;;;;;
Little Nemo - The Dream Master (USA);Little Nemo - The Dream Master (USA);Nintendo Entertainment System;;1990;Capcom;Platform;1;;;;;;;;
Little Ninja Brothers (USA);Little Ninja Brothers (USA);Nintendo Entertainment System;;1990;Culture Brain;Role-Playing;1;;;;;;;;
Little Red Hood (Australia) (Unl);Little Red Hood (Australia) (Unl);Nintendo Entertainment System;;1990;Sachen;Action;;;;;;;;;
Little Samson (USA);Little Samson (USA);Nintendo Entertainment System;;1992;Taito Corporation;Platform;1;;;;;;;;
Lode Runner (USA);Lode Runner (USA);Nintendo Entertainment System;;1987;Broderbund;Puzzle;2;;;;;;;;
"Lone Ranger, The (USA)";"Lone Ranger, The (USA)";Nintendo Entertainment System;;1991;Konami;Action;1;;;;;;;;
Loopz (USA);Loopz (USA);Nintendo Entertainment System;;1990;Mindscape Inc.;Puzzle;2;;;;;;;;
Low G Man - The Low Gravity Man (USA);Low G Man - The Low Gravity Man (USA);Nintendo Entertainment System;;1990;Taxan;Platform;1;;;;;;;;
Lunar Pool (USA);Lunar Pool (USA);Nintendo Entertainment System;;1987;"FCI, Inc.";Sports/Pool and Dart;2;;;;;;;;
M.C. Kids (USA);M.C. Kids (USA);Nintendo Entertainment System;;1992;Virgin Interactive;Platform;2;;;;;;;;
M.U.L.E. (USA);M.U.L.E. (USA);Nintendo Entertainment System;;1990;Mindscape Inc.;Strategy;4;;;;;;;;
M.U.S.C.L.E. - Tag Team Match (USA);M.U.S.C.L.E. - Tag Team Match (USA);Nintendo Entertainment System;;1986;Bandai;Sports/Wrestling;2;;;;;;;;
"Mach Rider (Japan, USA)";"Mach Rider (Japan, USA)";Nintendo Entertainment System;;1985;Nintendo;Driving;1;;;;;;;;
Mad Max (USA);Mad Max (USA);Nintendo Entertainment System;;1990;Mindscape Inc.;Action;1;;;;;;;;
"Mafat Conspiracy, The (USA)";"Mafat Conspiracy, The (USA)";Nintendo Entertainment System;;1990;Vic Tokai;Action;1;;;;;;;;
Magic Darts (USA);Magic Darts (USA);Nintendo Entertainment System;;1991;Romstar;Sports/Pool and Dart;4;;;;;;;;
Magic Johnson's Fast Break (USA);Magic Johnson's Fast Break (USA);Nintendo Entertainment System;;1990;Tradewest;Sports/Basketball;4;;;;;;;;
"Magic of Scheherazade, The (USA)";"Magic of Scheherazade, The (USA)";Nintendo Entertainment System;;1989;Culture Brain;Role-Playing;1;;;;;;;;
Magician (USA);Magician (USA);Nintendo Entertainment System;;1991;Taxan;Role-Playing;1;;;;;;;;
Magmax (USA);Magmax (USA);Nintendo Entertainment System;;1988;"FCI, Inc";Shoot-'Em-Up;2;;;;;;;;
Major League Baseball (USA);Major League Baseball (USA);Nintendo Entertainment System;;1988;LJN Ltd.;Sports/Baseball;2;;;;;;;;
Makai Island (USA) (Proto);Makai Island (USA) (Proto);Nintendo Entertainment System;;1987;Capcom;Action;;;;;;;;;
Maniac Mansion (USA);Maniac Mansion (USA);Nintendo Entertainment System;;1990;Jaleco Entertainment;Adventure;1;;;;;;;;
Mappy-Land (USA);Mappy-Land (USA);Nintendo Entertainment System;;1989;Taxan;Platform;1;;;;;;;;
Marble Madness (USA);Marble Madness (USA);Nintendo Entertainment System;;1989;Milton Bradley;Puzzle;2;;;;;;;;
Mario Bros. (World);Mario Bros. (World);Nintendo Entertainment System;;1986;Nintendo;Platform;2;;;;;;;;
Mario Is Missing! (USA);Mario Is Missing! (USA);Nintendo Entertainment System;;1993;Software Toolworks;Educational;1;;;;;;;;
Mario's Time Machine (USA);Mario's Time Machine (USA);Nintendo Entertainment System;;1994;Software Toolworks;Educational;1;;;;;;;;
Master Chu and the Drunkard Hu (USA) (Unl);Master Chu and the Drunkard Hu (USA) (Unl);Nintendo Entertainment System;;1989;Color Dreams;Platform;;;;;;;;;
Maxi 15 (USA) (Unl);Maxi 15 (USA) (Unl);Nintendo Entertainment System;;1992;American Video Entertainment;Compilation;;;;;;;;;
Mechanized Attack (USA);Mechanized Attack (USA);Nintendo Entertainment System;;1990;SNK;Gun;1;;;;;;;;
Mega Man (USA);Mega Man (USA);Nintendo Entertainment System;;1987;Capcom;Platform;1;;;;;;;;
Mega Man 2 (USA);Mega Man 2 (USA);Nintendo Entertainment System;;1989;Capcom;Platform;1;;;;;;;;
Mega Man 3 (USA);Mega Man 3 (USA);Nintendo Entertainment System;;1990;Capcom;Platform;1;;;;;;;;
Mega Man 4 (USA);Mega Man 4 (USA);Nintendo Entertainment System;;1992;Capcom;Platform;1;;;;;;;;
Mega Man 5 (USA);Mega Man 5 (USA);Nintendo Entertainment System;;1992;Capcom;Platform;1;;;;;;;;
Mega Man 6 (USA);Mega Man 6 (USA);Nintendo Entertainment System;;1994;Capcom;Platform;1;;;;;;;;
Menace Beach (USA) (Unl);Menace Beach (USA) (Unl);Nintendo Entertainment System;;1990;Color Dreams;Platform;;;;;;;;;
Mendel Palace (USA);Mendel Palace (USA);Nintendo Entertainment System;;1990;Hudson Soft;Action;2;;;;;;;;
Mermaids of Atlantis - The Riddle of the Magic Bubble (USA) (Unl);Mermaids of Atlantis - The Riddle of the Magic Bubble (USA) (Unl);Nintendo Entertainment System;;1991;American Video Entertainment;Puzzle;;;;;;;;;
Metal Fighter (USA) (Unl);Metal Fighter (USA) (Unl);Nintendo Entertainment System;;1989;Color Dreams;Shoot-'Em-Up;;;;;;;;;
Metal Gear (USA);Metal Gear (USA);Nintendo Entertainment System;;1988;Ultra;Shooter;1;;;;;;;;
Metal Mech - Man & Machine (USA);Metal Mech - Man & Machine (USA);Nintendo Entertainment System;;1991;Jaleco Entertainment;Action;1;;;;;;;;
Metal Storm (USA);Metal Storm (USA);Nintendo Entertainment System;;1991;Irem;Platform;1;;;;;;;;
Metroid (USA);Metroid (USA);Nintendo Entertainment System;;1986;Nintendo;Adventure;1;;;;;;;;
MiG 29 - Soviet Fighter (USA) (Unl);MiG 29 - Soviet Fighter (USA) (Unl);Nintendo Entertainment System;;1992;Camerica;Flying;;;;;;;;;
Michael Andretti's World GP (USA);Michael Andretti's World GP (USA);Nintendo Entertainment System;;1990;American Sammy;Driving;2;;;;;;;;
Mickey Mousecapade (USA);Mickey Mousecapade (USA);Nintendo Entertainment System;;1988;Capcom;Platform;1;;;;;;;;
Mickey's Adventure in Numberland (USA);Mickey's Adventure in Numberland (USA);Nintendo Entertainment System;;1994;Hi-Tech;Educational;1;;;;;;;;
Mickey's Safari in Letterland (USA);Mickey's Safari in Letterland (USA);Nintendo Entertainment System;;1993;High Tech;Educational;1;;;;;;;;
Micro Machines (USA) (Unl);Micro Machines (USA) (Unl);Nintendo Entertainment System;;1991;Camerica;Driving;;;;;;;;;
Might & Magic - Secret of the Inner Sanctum (USA);Might & Magic - Secret of the Inner Sanctum (USA);Nintendo Entertainment System;;1992;American Sammy;Role-Playing;1;;;;;;;;
Mighty Bomb Jack (USA);Mighty Bomb Jack (USA);Nintendo Entertainment System;;1987;Tecmo;Action;2;;;;;;;;
Mighty Final Fight (USA);Mighty Final Fight (USA);Nintendo Entertainment System;;1993;Capcom;Beat-'Em-Up;1;;;;;;;;
Mike Tyson's Intergalactic Power Punch (USA) (Proto);Mike Tyson's Intergalactic Power Punch (USA) (Proto);Nintendo Entertainment System;;1992;Beam Software;Sports/Boxing;;;;;;;;;
"Mike Tyson's Punch-Out!! (Japan, USA)";"Mike Tyson's Punch-Out!! (Japan, USA)";Nintendo Entertainment System;;1987;Nintendo;Sports/Boxing;1;;;;;;;;
Millipede (USA);Millipede (USA);Nintendo Entertainment System;;1988;Hal;Shooter;2;;;;;;;;
Milon's Secret Castle (USA);Milon's Secret Castle (USA);Nintendo Entertainment System;;1988;Hudson;Platform;1;;;;;;;;
Mind Blower Pak (Australia) (Unl);Mind Blower Pak (Australia) (Unl);Nintendo Entertainment System;;1990;Sachen;Compilation;;;;;;;;;
"Miracle Piano Teaching System, The (USA)";"Miracle Piano Teaching System, The (USA)";Nintendo Entertainment System;;1990;Software Toolworks;Rhythm;;;;;;;;;
Mission Cobra (USA) (Unl);Mission Cobra (USA) (Unl);Nintendo Entertainment System;;1990;"Bunch Games, Inc.";Shooter;;;;;;;;;
Mission Impossible (USA);Mission Impossible (USA);Nintendo Entertainment System;;1990;Ultra;Action;1;;;;;;;;
Monopoly (USA);Monopoly (USA);Nintendo Entertainment System;;1991;Arcadia Systems;Board Games;8;;;;;;;;
Monster Party (USA);Monster Party (USA);Nintendo Entertainment System;;1989;Bandai;Platform;1;;;;;;;;
Monster Truck Rally (USA);Monster Truck Rally (USA);Nintendo Entertainment System;;1991;INTV;Driving;4;;;;;;;;
Monster in My Pocket (USA);Monster in My Pocket (USA);Nintendo Entertainment System;;1992;Konami;Platform;1;;;;;;;;
Moon Ranger (USA) (Unl);Moon Ranger (USA) (Unl);Nintendo Entertainment System;;1990;"Bunch Games, Inc.";Action;;;;;;;;;
Motor City Patrol (USA);Motor City Patrol (USA);Nintendo Entertainment System;;1992;Matchbox;Driving;1;;;;;;;;
Mr. Gimmick (Europe);Mr. Gimmick (Europe);Nintendo Entertainment System;;1993;SunSoft;Platform;;;;;;;;;
Ms. Pac-Man (USA);Ms. Pac-Man (USA);Nintendo Entertainment System;;1993;Namco;Action;2;;;;;;;;
Ms. Pac-Man (USA) (Unl);Ms. Pac-Man (USA) (Unl);Nintendo Entertainment System;;1990;Tengen;Maze;2;;;;;;;;
MultiDude (World) (Unl);MultiDude (World) (Unl);Nintendo Entertainment System;;2015;RetroSouls;Puzzle;;;;;;;;;
Muppet Adventure - Chaos at the Carnival (USA);Muppet Adventure - Chaos at the Carnival (USA);Nintendo Entertainment System;;1990;Hi-Tech;Adventure;1;;;;;;;;
"Mutant Virus, The - Crisis in a Computer World (USA)";"Mutant Virus, The - Crisis in a Computer World (USA)";Nintendo Entertainment System;;1992;American Softworks;Action;1;;;;;;;;
Mystery Quest (USA);Mystery Quest (USA);Nintendo Entertainment System;;1989;Taxan;Platform;1;;;;;;;;
NARC (USA);NARC (USA);Nintendo Entertainment System;;1990;Acclaim;Shooter;2;;;;;;;;
NES Open Tournament Golf (USA);NES Open Tournament Golf (USA);Nintendo Entertainment System;;1991;Nintendo;Sports/Golf;2;;;;;;;;
NES Play Action Football (USA);NES Play Action Football (USA);Nintendo Entertainment System;;1990;Nintendo;Sports/Football;4;;;;;;;;
NES Virus Cleaner (USA) (Unl);NES Virus Cleaner (USA) (Unl);Nintendo Entertainment System;;2011;Sly Dog Studios;Action;;;;;;;;;
NFL (USA);NFL (USA);Nintendo Entertainment System;;1989;LJN Ltd.;Sports/Football;2;;;;;;;;
NeSnake 2 (USA) (Unl);NeSnake 2 (USA) (Unl);Nintendo Entertainment System;;2008;Matrixz;Action;;;;;;;;;
New Ghostbusters II (Europe);New Ghostbusters II (Europe);Nintendo Entertainment System;;1990;Hal;Action;;;;;;;;;
Nigel Mansell's World Championship Challenge (USA);Nigel Mansell's World Championship Challenge (USA);Nintendo Entertainment System;;1993;GameTek;Driving;1;;;;;;;;
"Nightmare on Elm Street, A (USA)";"Nightmare on Elm Street, A (USA)";Nintendo Entertainment System;;1990;LJN Ltd.;Platform;4;;;;;;;;
Nightshade (USA);Nightshade (USA);Nintendo Entertainment System;;1992;Ultra;Action;1;;;;;;;;
Ninja Crusaders (USA);Ninja Crusaders (USA);Nintendo Entertainment System;;1990;Sammy Studios;Platform;2;;;;;;;;
Ninja Gaiden (USA);Ninja Gaiden (USA);Nintendo Entertainment System;;1989;Tecmo;Platform;1;;;;;;;;
Ninja Gaiden II - The Dark Sword of Chaos (USA);Ninja Gaiden II - The Dark Sword of Chaos (USA);Nintendo Entertainment System;;1990;Tecmo;Platform;1;;;;;;;;
Ninja Gaiden III - The Ancient Ship of Doom (USA);Ninja Gaiden III - The Ancient Ship of Doom (USA);Nintendo Entertainment System;;1991;Tecmo;Platform;1;;;;;;;;
Ninja Kid (USA);Ninja Kid (USA);Nintendo Entertainment System;;1986;Bandai;Platform;1;;;;;;;;
Nintendo World Championships 1990 (USA);Nintendo World Championships 1990 (USA);Nintendo Entertainment System;;1990;Nintendo;Compilation;;;;;;;;;
Nintendo World Cup (USA);Nintendo World Cup (USA);Nintendo Entertainment System;;1990;Nintendo;Sports/Soccer;4;;;;;;;;
Noah's Ark (Europe);Noah's Ark (Europe);Nintendo Entertainment System;;1992;Konami;Platform;;;;;;;;;
Nobunaga's Ambition (USA);Nobunaga's Ambition (USA);Nintendo Entertainment System;;1989;Koei;Strategy;8;;;;;;;;
Nobunaga's Ambition II (USA);Nobunaga's Ambition II (USA);Nintendo Entertainment System;;1991;Koei;Strategy;8;;;;;;;;
Nomolos (USA) (Unl);Nomolos (USA) (Unl);Nintendo Entertainment System;;2012;Gradual Games;Platform;;;;;;;;;
North and South (USA);North and South (USA);Nintendo Entertainment System;;1990;Kemco;Strategy;2;;;;;;;;
Operation Secret Storm (USA) (Unl);Operation Secret Storm (USA) (Unl);Nintendo Entertainment System;;1992;Color Dreams;Action;;;;;;;;;
Operation Wolf (USA);Operation Wolf (USA);Nintendo Entertainment System;;1989;Taito Corporation;Gun;1;;;;;;;;
Orb 3D (USA);Orb 3D (USA);Nintendo Entertainment System;;1990;Hi-Tech;Action;1;;;;;;;;
Othello (Australia) (Unl);Othello (Australia) (Unl);Nintendo Entertainment System;;1988;Bits Studios;Board Games;2;;;;;;;;
Othello (USA);Othello (USA);Nintendo Entertainment System;;1988;Acclaim;Board Games;2;;;;;;;;
Over Horizon (Europe);Over Horizon (Europe);Nintendo Entertainment System;;1991;Takara;Shoot-'Em-Up;;;;;;;;;
Overlord (USA);Overlord (USA);Nintendo Entertainment System;;1993;Virgin Interactive;Strategy;1;;;;;;;;
"P'radikus Conflict, The (USA) (Unl)";"P'radikus Conflict, The (USA) (Unl)";Nintendo Entertainment System;;1990;Color Dreams;Action;;;;;;;;;
P.O.W. - Prisoners of War (USA);P.O.W. - Prisoners of War (USA);Nintendo Entertainment System;;1989;SNK;Beat-'Em-Up;1;;;;;;;;
Pac-Man (USA);Pac-Man (USA);Nintendo Entertainment System;;1993;Namco;Action;2;;;;;;;;
Pac-Mania (USA) (Unl);Pac-Mania (USA) (Unl);Nintendo Entertainment System;;1991;Tengen;Action;;;;;;;;;
Palamedes (USA);Palamedes (USA);Nintendo Entertainment System;;1990;Hot B;Puzzle;2;;;;;;;;
Panic Restaurant (USA);Panic Restaurant (USA);Nintendo Entertainment System;;1992;Taito Corporation;Platform;1;;;;;;;;
Paperboy (USA);Paperboy (USA);Nintendo Entertainment System;;1988;Mindscape Inc.;Action;2;;;;;;;;
Paperboy 2 (USA);Paperboy 2 (USA);Nintendo Entertainment System;;1992;Mindscape Inc.;Action;2;;;;;;;;
Parasol Stars - Rainbow Islands II (Europe);Parasol Stars - Rainbow Islands II (Europe);Nintendo Entertainment System;;1991;Taito;Platform;;;;;;;;;
Parodius (Europe);Parodius (Europe);Nintendo Entertainment System;;1992;Palcom;Shoot-'Em-Up;;;;;;;;;
Peek-A-Boo Poker (USA) (Unl);Peek-A-Boo Poker (USA) (Unl);Nintendo Entertainment System;;1990;Panesian;Casino;;;;;;;;;
"Penguin & Seal, The (Asia, Australia) (Unl)";"Penguin & Seal, The (Asia, Australia) (Unl)";Nintendo Entertainment System;;1989;Sachen;Puzzle;;;;;;;;;
Pesterminator (USA) (Unl);Pesterminator (USA) (Unl);Nintendo Entertainment System;;1990;Color Dreams;Action;;;;;;;;;
Phantom Fighter (USA);Phantom Fighter (USA);Nintendo Entertainment System;;1990;"FCI, Inc.";Action;1;;;;;;;;
Pictionary - The Game of Video Quick Draw (USA);Pictionary - The Game of Video Quick Draw (USA);Nintendo Entertainment System;;1990;LJN Ltd.;Board Games;4;;;;;;;;
Pin Bot (USA);Pin Bot (USA);Nintendo Entertainment System;;1990;Nintendo;Pinball;4;;;;;;;;
Pinball (World);Pinball (World);Nintendo Entertainment System;;1985;Nintendo;Pinball;2;;;;;;;;
Pinball Quest (USA);Pinball Quest (USA);Nintendo Entertainment System;;1990;Jaleco Entertainment;Pinball;4;;;;;;;;
Pipe Dream (USA);Pipe Dream (USA);Nintendo Entertainment System;;1990;Bulletproof Software;Puzzle;1;;;;;;;;
Pirates! (USA);Pirates! (USA);Nintendo Entertainment System;;1991;Ultra;Strategy;1;;;;;;;;
Pitfall - The Unofficial Adventure (World) (Unl);Pitfall - The Unofficial Adventure (World) (Unl);Nintendo Entertainment System;;2007;Neverware;Action;;;;;;;;;
Platoon (USA);Platoon (USA);Nintendo Entertainment System;;1988;SunSoft;Shooter;1;;;;;;;;
Policeman (Spain) (Unl);Policeman (Spain) (Unl);Nintendo Entertainment System;;1992;Micro Genius;Shooter;;;;;;;;;
Pong & Head Bounce (World) (Unl);Pong & Head Bounce (World) (Unl);Nintendo Entertainment System;;2003;Bob Rost;Action;;;;;;;;;
Popeye (World);Popeye (World);Nintendo Entertainment System;;1986;Nintendo;Platform;2;;;;;;;;
Power Blade (USA);Power Blade (USA);Nintendo Entertainment System;;1991;Taito Corporation;Platform;1;;;;;;;;
Power Blade 2 (USA);Power Blade 2 (USA);Nintendo Entertainment System;;1992;Taito Corporation;Platform;1;;;;;;;;
Power Punch II (USA);Power Punch II (USA);Nintendo Entertainment System;;1992;American Softworks;Sports/Boxing;1;;;;;;;;
Predator (USA);Predator (USA);Nintendo Entertainment System;;1989;Activision;Action;1;;;;;;;;
Prince of Persia (USA);Prince of Persia (USA);Nintendo Entertainment System;;1992;Virgin Interactive;Platform;1;;;;;;;;
Princess Tomato in Salad Kingdom (USA);Princess Tomato in Salad Kingdom (USA);Nintendo Entertainment System;;1991;Hudson;Adventure;1;;;;;;;;
Pro Sport Hockey (USA);Pro Sport Hockey (USA);Nintendo Entertainment System;;1993;Jaleco Entertainment;Sports/Hockey;2;;;;;;;;
Pro Wrestling (USA);Pro Wrestling (USA);Nintendo Entertainment System;;1987;Nintendo;Sports/Wrestling;2;;;;;;;;
Probotector (Europe);Probotector (Europe);Nintendo Entertainment System;;1990;Konami;Shooter;;;;;;;;;
Probotector II - Return of the Evil Forces (Europe);Probotector II - Return of the Evil Forces (Europe);Nintendo Entertainment System;;1992;Konami;Shooter;;;;;;;;;
Punch-Out!! (USA);Punch-Out!! (USA);Nintendo Entertainment System;;1990;Nintendo;Sports/Boxing;1;;;;;;;;
"Punisher, The (USA)";"Punisher, The (USA)";Nintendo Entertainment System;;1990;LJN Ltd.;Action;1;;;;;;;;
Puss n Boots - Pero's Great Adventure (USA);Puss n Boots - Pero's Great Adventure (USA);Nintendo Entertainment System;;1990;Electro Brain;Platform;1;;;;;;;;
Puzzle (USA) (Unl);Puzzle (USA) (Unl);Nintendo Entertainment System;;1990;American Video Entertainment;Puzzle;;;;;;;;;
Puzznic (USA);Puzznic (USA);Nintendo Entertainment System;;1990;Taito Corporation;Puzzle;1;;;;;;;;
Pyramid (USA) (Unl);Pyramid (USA) (Unl);Nintendo Entertainment System;;1992;American Video Entertainment;Puzzle;;;;;;;;;
Q-bert (USA);Q-bert (USA);Nintendo Entertainment System;;1989;Ultra;Action;2;;;;;;;;
Qix (USA);Qix (USA);Nintendo Entertainment System;;1991;Taito Corporation;Action;2;;;;;;;;
Quadz (World) (Unl);Quadz (World) (Unl);Nintendo Entertainment System;;2004;"Michael Blain, Mark Schmit and Phil Yam";Puzzle;;;;;;;;;
Quattro Adventure (USA) (Unl);Quattro Adventure (USA) (Unl);Nintendo Entertainment System;;1991;Camerica;Compilation;;;;;;;;;
Quattro Arcade (USA) (Unl);Quattro Arcade (USA) (Unl);Nintendo Entertainment System;;1992;Camerica;Compilation;;;;;;;;;
Quattro Sports (USA) (Unl);Quattro Sports (USA) (Unl);Nintendo Entertainment System;;1991;Camerica;Sports;;;;;;;;;
R.B.I. Baseball (USA);R.B.I. Baseball (USA);Nintendo Entertainment System;;1988;Tengen;Sports/Baseball;;;;;;;;;
R.B.I. Baseball 2 (USA) (Unl);R.B.I. Baseball 2 (USA) (Unl);Nintendo Entertainment System;;1990;Tengen;Sports/Baseball;;;;;;;;;
R.B.I. Baseball 3 (USA) (Unl);R.B.I. Baseball 3 (USA) (Unl);Nintendo Entertainment System;;1991;Tengen;Sports/Baseball;;;;;;;;;
R.C. Pro-Am (USA);R.C. Pro-Am (USA);Nintendo Entertainment System;;1988;Nintendo;Driving;1;;;;;;;;
R.C. Pro-Am II (USA);R.C. Pro-Am II (USA);Nintendo Entertainment System;;1992;Tradewest;Driving;4;;;;;;;;
ROM City Rampage (World) (Unl);ROM City Rampage (World) (Unl);Nintendo Entertainment System;;2013;Vblank Entertainment;Action;;;;;;;;;
Race America (USA);Race America (USA);Nintendo Entertainment System;;1992;Absolute Entertainment;Driving;2;;;;;;;;
Racermate Challenge II (USA) (Unl);Racermate Challenge II (USA) (Unl);Nintendo Entertainment System;;1990;Racermate;Sports/Biking;;;;;;;;;
Racket Attack (USA);Racket Attack (USA);Nintendo Entertainment System;;1988;Jaleco Entertainment;Sports/Tennis;2;;;;;;;;
Rackets & Rivals (Europe);Rackets & Rivals (Europe);Nintendo Entertainment System;;1993;Palcom;Sports/Tennis;;;;;;;;;
Rad Racer (USA);Rad Racer (USA);Nintendo Entertainment System;;1987;Nintendo;Driving;1;;;;;;;;
Rad Racer II (USA);Rad Racer II (USA);Nintendo Entertainment System;;1990;SquareSoft;Driving;1;;;;;;;;
Rad Racket - Deluxe Tennis II (USA) (Unl);Rad Racket - Deluxe Tennis II (USA) (Unl);Nintendo Entertainment System;;1991;American Video Entertainment;Sports/Tennis;;;;;;;;;
Raid 2020 (USA) (Unl);Raid 2020 (USA) (Unl);Nintendo Entertainment System;;1989;Color Dreams;Action;;;;;;;;;
Raid on Bungeling Bay (USA);Raid on Bungeling Bay (USA);Nintendo Entertainment System;;1987;Hudson;Shooter;2;;;;;;;;
Rainbow Islands (USA);Rainbow Islands (USA);Nintendo Entertainment System;;1991;Taito Corporation;Platform;2;;;;;;;;
Rainbow Islands - Bubble Bobble 2 (Europe);Rainbow Islands - Bubble Bobble 2 (Europe);Nintendo Entertainment System;;1991;Ocean;Platform;2;;;;;;;;
Rally Bike (USA);Rally Bike (USA);Nintendo Entertainment System;;1990;Romstar;Motorcycle;2;;;;;;;;
Rambo (USA);Rambo (USA);Nintendo Entertainment System;;1988;Acclaim;Platform;1;;;;;;;;
Rampage (USA);Rampage (USA);Nintendo Entertainment System;;1988;Data East;Action;1;;;;;;;;
Rampart (USA);Rampart (USA);Nintendo Entertainment System;;1992;Jaleco Entertainment;Strategy;2;;;;;;;;
Remote Control (USA);Remote Control (USA);Nintendo Entertainment System;;1990;Hi-Tech;Game Show;3;;;;;;;;
"Ren & Stimpy Show, The - Buckeroo$! (USA)";"Ren & Stimpy Show, The - Buckeroo$! (USA)";Nintendo Entertainment System;;1993;THQ;Action;1;;;;;;;;
Renegade (USA);Renegade (USA);Nintendo Entertainment System;;1988;Taito Corporation;Beat-'Em-Up;2;;;;;;;;
Rescue - The Embassy Mission (USA);Rescue - The Embassy Mission (USA);Nintendo Entertainment System;;1990;Kemco;Shooter;1;;;;;;;;
